id,tenant_id,entity_type,entity_id,content,created_at,created_by
8aa5b8e0-b493-4504-bd0e-4e84406610dd,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,5889ac0b-7a42-4ce8-9657-aa70d110763e,Client comparing with competitor,2026-02-07T16:39:05.683937,b7d19994-038b-4dbe-8e38-5141d55ae804
1415c69c-4078-41ef-abe0-6a0099bb855b,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,d1fe1388-625f-4be3-8c7d-de83ba651b85,Technical requirements documented,2025-10-12T06:57:20.683959,a669f01c-9d90-47fe-b1f8-79740e2b0070
c42fdeb3-d8db-48c2-8bce-7dd5fc355c10,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,872d1bd0-530d-4e40-91f3-c9398b6395fb,Budget approved for Q3,2025-08-17T16:31:21.683982,4a7a2306-6666-4f6b-9b4e-18f69f445d60
144a9798-e7c4-4a55-ab22-9a478562f480,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,20c5f7e2-dc42-4a7d-8a34-0c8582981c2a,Client interested in enterprise plan,2025-10-18T02:21:53.684005,126bc002-0870-4341-a019-6dbae3d39a09
90d900de-9b6f-402d-af78-3d53cdd00cbf,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,612e047d-e788-4be0-80e6-3c1dada90524,Client requested case studies,2026-02-22T12:31:32.684027,fc5f1462-0be4-4ddf-81a8-aa82b5148124
b39aa32f-6b7c-474e-b619-c6e47939b98b,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,56dd5c8d-65f8-4cf8-95a4-eaf2772dd60f,Decision maker is VP of Sales,2025-10-26T01:10:06.684050,b7d19994-038b-4dbe-8e38-5141d55ae804
41702323-d900-47f7-bace-0c7e2aa2e763,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,738bf3cd-7e74-481b-9d81-626867a8c4cf,Client requested case studies,2026-05-12T03:28:04.684071,126bc002-0870-4341-a019-6dbae3d39a09
97715647-2470-4b39-ad81-3f08802f54cf,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,5d1c1857-b0d3-4cde-9d9f-4d88cf095fbe,Client needs custom reporting,2026-05-04T10:13:18.684095,d7b70429-3c34-4940-81f0-2fd516ab47cb
821bf6bf-8d77-4391-87ee-1596431ec263,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,751252b2-2a74-42f5-99e3-f50f0234fe38,Client needs custom reporting,2026-05-09T16:32:42.684124,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
786f3f66-de91-4488-8430-beb621834ddd,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,5edbfb72-0e5d-4654-909e-b66ee1d06192,Follow-up needed after demo,2026-03-22T13:44:26.684148,1f4e14bd-50ce-450c-ab7d-5e06108ba712
67db7882-0f6a-444c-9713-33277bc83667,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,22145f98-2ed8-4b9a-bb8b-2dd75e752f58,Technical requirements documented,2025-12-05T11:58:38.684178,fc5f1462-0be4-4ddf-81a8-aa82b5148124
d88288ea-b946-45d8-b4e1-3a93683e1971,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,07c77f07-9e3e-415f-a940-7b9ef7884015,Client has budget constraints,2025-10-31T23:38:35.684212,8c0e1935-13b5-4990-a8a3-0be81dad1a78
3d67ec17-70e2-4034-90a3-b6cfda3eeeae,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,59967467-5b86-45e7-8d28-e8a2055f6831,Contract renewal in Q2,2025-09-07T21:20:48.684228,fdbc7119-6732-45ab-9136-cb056076a38a
c64f47b3-c19b-4a93-9a70-ebcc279415ee,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,3f6bea03-773b-4e34-95f7-808bb59cffc5,Client interested in enterprise plan,2025-12-11T14:14:28.684246,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
59a126de-5ed9-4476-9e74-27808a766a87,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,7f385855-7ace-49f7-91c0-f64d6ff008c6,Strong interest in API integration,2025-11-24T17:02:46.684260,a669f01c-9d90-47fe-b1f8-79740e2b0070
07bec1e0-9ae6-4283-a7d8-a4aeccc94690,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,74179f9e-7570-4805-8c81-4c523377c361,Contract renewal in Q2,2026-08-03T05:23:37.684275,b7d19994-038b-4dbe-8e38-5141d55ae804
db76e5d5-e8ab-40d3-bf01-31ed2ffe348a,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,9137ab9e-872e-4f39-9afc-970f81c845c0,Need to involve technical team,2025-11-27T12:18:59.684289,a669f01c-9d90-47fe-b1f8-79740e2b0070
cb1ca83f-3a0d-4a73-95ed-5a05fd07a178,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,c7514ecb-69cf-452d-89f4-755588a8bf24,Stakeholder meeting went well,2026-02-20T01:30:48.684303,ae300c2a-88df-4b79-b08f-dabbd0efed46
687d8e8d-b917-4c10-ac80-4ccc4a861d71,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,f4238fdc-9305-4b7e-8a83-91c247391aa3,Call scheduled for next week,2026-03-13T01:01:48.684318,64557d9f-67a1-4513-b6da-e641464f66bb
920b6cef-3c20-4176-9e4c-51e393fa215a,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,6c4af75c-8f2c-4fd9-ada8-546e7c4200d8,Client has budget constraints,2025-08-09T17:52:29.684331,a669f01c-9d90-47fe-b1f8-79740e2b0070
3b6e8b27-5392-4e62-b1a8-4f2f14aed976,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,553a7330-fb83-48f5-959c-836b5f5b1367,Client needs custom reporting,2025-11-18T02:02:32.684345,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
29756237-56de-4270-be40-81f41d3889b0,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,f920eabb-f903-4e41-b4be-b4c029439d12,Strong interest in API integration,2026-05-16T09:02:01.684359,8c0e1935-13b5-4990-a8a3-0be81dad1a78
3f0effb7-b4ec-45ba-9964-ce0155d1a418,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,2a0b62dc-8349-4662-86d7-e1f982733470,Technical requirements documented,2025-09-09T12:51:38.684373,56bbe842-f0da-4e30-a46c-38025bfb382e
894fb180-68b2-4f11-95f4-7877ea6e56b5,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,09a002ad-5fa1-4da1-92a5-86a0a07c66b1,Technical requirements documented,2026-08-01T12:09:48.684388,fdbc7119-6732-45ab-9136-cb056076a38a
a94ff662-872d-4379-80f7-a2150d52c95f,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,54404ac6-7b10-4b76-8450-296d5d0aa61c,Technical requirements documented,2025-11-02T18:26:44.684402,8c0e1935-13b5-4990-a8a3-0be81dad1a78
9f1f8c4e-17ab-4701-9b6e-bdbfa9bef5e0,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,71e81f0a-d15a-4150-9776-63581c7a107d,Technical requirements documented,2026-04-11T15:04:16.684416,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
a9660d06-4eaf-47f6-a222-ef2aee34ac36,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,4a386710-993c-44bd-9b17-3641a45c3069,Contract renewal in Q2,2025-12-21T14:00:06.684430,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d
15fc2067-c41a-49c5-b2bd-05d1afc11d1a,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,2a90f919-ac29-4cce-af9f-a0a121d0d4df,Need to involve technical team,2026-06-22T04:15:46.684451,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
1aa7d554-99a7-44eb-bcb8-62e48c9eb5dd,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,cb5ae0e7-e4ea-48db-9538-1e23e964f700,Need to involve technical team,2025-10-03T08:23:33.684471,a669f01c-9d90-47fe-b1f8-79740e2b0070
87586edc-0d92-436e-8774-a64e9881a2e9,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,89d400a5-65ca-43ad-b96b-9278969813ec,Call scheduled for next week,2026-07-06T04:11:34.684485,fc5f1462-0be4-4ddf-81a8-aa82b5148124
cbcff27b-fa20-430d-8569-d99c370548c0,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,b3a643b5-5659-4aba-9b38-0980c216ecd4,Client needs custom reporting,2025-12-06T03:53:19.684499,fc5f1462-0be4-4ddf-81a8-aa82b5148124
f31cc65d-4b2e-4e7c-8cbc-28e326cdaaa6,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,4e64b8a5-80f3-494b-8667-257135251ddc,Discussed pricing options with client,2025-12-02T20:16:35.684514,fc5f1462-0be4-4ddf-81a8-aa82b5148124
4c2c2714-10f2-449a-881c-f952b2343126,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,b099aecb-2495-4e9e-9f5a-8f36b6d2a742,Contract renewal in Q2,2026-06-19T14:27:05.684532,1f4e14bd-50ce-450c-ab7d-5e06108ba712
365c8757-db45-47e2-a969-f729be36e363,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,cf49d8d3-1127-409a-a1c3-182eb9770b50,Stakeholder meeting went well,2025-09-07T20:20:51.684546,4a7a2306-6666-4f6b-9b4e-18f69f445d60
6c24c1f6-2d6e-4124-9a95-ce6f8383242f,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,7c9ce68c-dfaf-43de-8d49-93c32ca76103,Client comparing with competitor,2025-10-06T11:54:45.684559,8c0e1935-13b5-4990-a8a3-0be81dad1a78
c0fb4085-3dfa-4d08-8722-7623811f1ecc,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,edcdc2d4-4a47-4b53-8364-9204a894aa6d,Decision maker is VP of Sales,2026-06-25T06:21:59.684573,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
45aa1ca6-c9b6-410e-b8cb-a2a8df7a3f49,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,f3f45219-389a-4245-8511-77e101fb6fe8,Budget approved for Q3,2026-03-04T21:05:19.684587,126bc002-0870-4341-a019-6dbae3d39a09
5620c5fd-0463-4827-b8a1-6fd8c3351861,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,746e6fa9-28b3-4353-ac2f-9d25c37e16ae,Contract renewal in Q2,2025-09-25T23:47:39.684601,fdbc7119-6732-45ab-9136-cb056076a38a
97edcb40-39de-425b-b970-f202aca89a63,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,a25e1239-23b5-4661-bc51-f41fc0e6f87a,Client interested in enterprise plan,2026-07-19T16:07:04.684614,8c0e1935-13b5-4990-a8a3-0be81dad1a78
ba7abfd9-995a-4f2b-8244-e1a3baff0960,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,309f5f0c-5143-4780-bcd3-528e2c579845,Client needs custom reporting,2025-08-08T19:14:33.684628,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
f319a9a6-e503-46b3-9238-8cc6a7921351,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,ca4ee34f-8612-49e3-b741-6d4b32eb2a56,Client requested case studies,2025-10-15T07:32:11.684642,1f4e14bd-50ce-450c-ab7d-5e06108ba712
8e7eeef6-ced3-4015-8645-116acd2de5c7,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,e55903be-833a-49fd-9b08-86fda6b42306,Follow-up needed after demo,2026-02-01T10:15:43.684655,a669f01c-9d90-47fe-b1f8-79740e2b0070
7ff83a39-a5bb-49e4-ac77-3612d1b481dc,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,2c46fb48-591c-49a0-9780-8d7489b572f4,Client needs custom reporting,2026-07-05T02:01:47.684669,1f4e14bd-50ce-450c-ab7d-5e06108ba712
c6799c7d-4b02-4c79-844e-4db7cfb84415,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,a6e7aba5-b1c3-4b6a-9de8-09266645f16c,Stakeholder meeting went well,2025-12-17T14:55:01.684688,ae300c2a-88df-4b79-b08f-dabbd0efed46
94cfce38-782d-4306-8f51-3efd604d39ef,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,c67b28a5-e3fa-4b67-ae4e-b531c5a25878,Client requested case studies,2025-10-26T14:34:19.684702,b7d19994-038b-4dbe-8e38-5141d55ae804
2b088417-db48-4195-9bb6-f909d1b03076,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,d8dc4619-4c39-445a-88e3-38d36f7ce7ec,Follow-up needed after demo,2026-01-18T20:22:25.684716,d7b70429-3c34-4940-81f0-2fd516ab47cb
6d451e8c-bafe-41d2-9870-eb76aec1e634,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,b52380ec-68d8-4d3d-8081-fd5f98660008,Client comparing with competitor,2025-11-03T18:02:16.684730,fc5f1462-0be4-4ddf-81a8-aa82b5148124
4c760d6d-9503-4cba-b2ac-5c10a10239f7,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,85210a46-1ce9-4a6b-acef-f09227eda114,Follow-up needed after demo,2026-01-21T02:05:24.684743,ae300c2a-88df-4b79-b08f-dabbd0efed46
9c4f05e8-1102-4371-a05d-1190dbc95f46,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,2759b0e2-e5fc-4c7b-a2dd-4e5eb6013186,Decision maker is VP of Sales,2025-10-10T01:44:40.684757,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
0c39a375-c79e-4aab-a05c-8c35315fb69e,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,5da8802d-7cd7-4a7e-83be-7e89c0b43a20,Decision maker is VP of Sales,2026-06-24T07:59:18.684771,fc5f1462-0be4-4ddf-81a8-aa82b5148124
68b6da9d-2345-4750-af4e-e0ef728b0ade,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,b698819a-836e-4f2a-b28b-669298510e63,Client needs custom reporting,2025-10-19T00:35:28.684784,d7b70429-3c34-4940-81f0-2fd516ab47cb
06846ca2-0d8a-4844-9375-c06955c53609,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,3a761bd5-e4f9-4414-8cf3-80a871ed6f55,Discussed pricing options with client,2026-06-28T15:12:59.684798,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
b0b9f9d9-cefd-49cd-9c82-0098d2eb391d,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,13c3b597-5c36-438c-8756-f77cb9fdb806,Technical requirements documented,2026-05-15T10:11:29.684816,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
b71553ef-5c61-43f5-8c66-b7941126e03c,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,1ff3ccc1-7443-478b-9487-d708216474e4,Strong interest in API integration,2025-09-08T15:03:41.684830,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
c6238c8e-10c2-488a-9dc4-ab03154c8c36,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,f8efdade-a189-482c-a917-6094212ddd30,Client has budget constraints,2025-09-11T10:11:18.684847,b7d19994-038b-4dbe-8e38-5141d55ae804
6e03d98c-a4ac-49f9-ab70-2f0b6a6dc4d9,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,c09c3627-6692-4498-a2ea-801df3c81d63,Decision maker is VP of Sales,2025-09-23T19:28:23.684861,56bbe842-f0da-4e30-a46c-38025bfb382e
01204a71-5329-4692-8e65-e00dc9c28d3a,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,f5193606-ace6-4d26-9d92-91e1632eaa94,Discussed pricing options with client,2026-01-08T20:14:36.684875,b7d19994-038b-4dbe-8e38-5141d55ae804
3d2a15ad-2385-4bb8-b55d-17200edde50f,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,dd597fe2-e387-493e-8294-f43cc19fc934,Client comparing with competitor,2026-02-22T12:19:54.684888,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
51e28fc6-4c1c-40d4-9093-b92ca54cbf10,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,1e2fd524-1308-457e-80d0-6a8acfff0834,Decision maker is VP of Sales,2025-10-29T15:14:24.684902,64557d9f-67a1-4513-b6da-e641464f66bb
ff03b73e-d94a-49ba-96f1-3658392a79ff,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,9eb98f94-c631-4ae6-8cc9-892fe46e91fa,Client comparing with competitor,2025-09-11T21:55:42.684915,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
a198b6f4-7883-402c-8309-b11395006e42,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,2087d4db-55ef-4f90-970e-6a9b1b61cfb1,Client requested case studies,2025-10-24T05:03:53.684929,fdbc7119-6732-45ab-9136-cb056076a38a
5a6bf3ce-53ea-4d6f-9dc1-370d87bbc94c,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,5ab2579f-b26b-4fa8-8fcf-000cb38ffe2b,Client comparing with competitor,2026-06-24T17:30:02.684951,126bc002-0870-4341-a019-6dbae3d39a09
8c0ba9b6-efe5-4119-98cc-c7ed96478364,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,c889537a-20bc-41e0-8c25-653e6669c93c,Strong interest in API integration,2026-08-06T20:00:48.684966,a669f01c-9d90-47fe-b1f8-79740e2b0070
66968346-07fb-4130-9bef-cda791a0f1d5,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,3c59f9f4-931e-4ce9-b2e9-4aa48c1cc9c5,Stakeholder meeting went well,2025-11-18T19:27:13.684980,b7d19994-038b-4dbe-8e38-5141d55ae804
b6391d3b-076d-48f3-b7bb-15dffd2be596,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,cefe9114-7b41-4d60-9e95-d5bd997e6d34,Discussed pricing options with client,2025-08-20T18:09:20.684994,fdbc7119-6732-45ab-9136-cb056076a38a
1791787e-bc8a-49f1-8e3c-0a362a3aa6b0,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,6326b142-d997-46bc-89ac-140499a6e8d4,Decision maker is VP of Sales,2026-02-18T19:12:08.685008,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
2ae99707-50b2-4997-aff3-1a1e3bb90e58,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,80bffb4d-ca19-4182-bcdd-94d9f3556692,Discussed pricing options with client,2025-08-10T16:43:56.685022,56bbe842-f0da-4e30-a46c-38025bfb382e
a680c8db-f8b8-4832-91e3-724831ec90a8,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,026865db-02a8-4517-94a4-03611a9f2da3,Follow-up needed after demo,2025-08-13T05:18:41.685035,d7b70429-3c34-4940-81f0-2fd516ab47cb
6bbe7dbc-4e70-4970-9623-8f999d0793db,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,0ed2bd6c-63dd-404f-9d3e-e9ffe4643081,Client requested case studies,2025-11-01T04:27:49.685049,b7d19994-038b-4dbe-8e38-5141d55ae804
da292e96-9ed5-4515-9faa-eeb274ce601e,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,f075333f-de6e-4e85-9eba-c7794280e0c5,Need to involve technical team,2025-10-13T16:56:48.685062,fc5f1462-0be4-4ddf-81a8-aa82b5148124
fd4659ea-fd1e-4a48-89f0-1f159464ea7d,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,f019f683-86f1-4a76-9c2d-463dcde231b4,Client has budget constraints,2025-11-14T17:58:44.685077,64557d9f-67a1-4513-b6da-e641464f66bb
b6247c94-0f57-4a2f-ab6c-f42f687a9d59,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,e238753a-2aa4-415f-87cf-b3d02ab5cbbc,Call scheduled for next week,2026-04-19T08:12:36.685094,ae300c2a-88df-4b79-b08f-dabbd0efed46
ac0ca944-11f8-47e8-8da2-52ecb3173341,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,82634c66-1caf-43b6-8979-997f2675a204,Client requested case studies,2026-05-06T16:37:59.685108,126bc002-0870-4341-a019-6dbae3d39a09
1bcc26f1-b4d7-4202-a771-e93b68b1fb4b,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,94428e0b-0cca-4b5f-ae92-bc6dee778b4a,Decision maker is VP of Sales,2026-03-10T07:34:01.685121,a669f01c-9d90-47fe-b1f8-79740e2b0070
6beda7c3-7658-4905-9ad3-d42aa98a1e0d,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,6c7637f2-8dc0-48f6-95a3-3735dca5f88a,Client comparing with competitor,2025-09-04T02:20:34.685134,1f4e14bd-50ce-450c-ab7d-5e06108ba712
1ab08345-8c10-4509-9c8d-97769d51cfe3,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,16b4be9a-8cc8-4890-98c8-9b608482a5e9,Contract renewal in Q2,2026-01-20T19:45:53.685148,fdbc7119-6732-45ab-9136-cb056076a38a
4020277e-1736-4b41-9110-c3fa8337881b,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,5d094a16-0b7d-4a33-b3d6-c8760bb70545,Client has budget constraints,2026-05-15T16:30:15.685162,b7d19994-038b-4dbe-8e38-5141d55ae804
7c4b9fb3-d0c1-4259-b7b5-f3efa05466a6,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,14119038-c11a-41dc-a9f8-a0e54a9b4080,Need to involve technical team,2026-06-08T18:05:18.685175,a669f01c-9d90-47fe-b1f8-79740e2b0070
acfdb6d2-5bd0-47a8-92ec-f6d24d74df90,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,fe117d83-33e1-478a-a307-16bb7a82d263,Client requested case studies,2026-05-07T12:36:19.685192,8c0e1935-13b5-4990-a8a3-0be81dad1a78
88cd0c7d-9c93-46f3-a0f3-2a77ae350b0c,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,6ca82699-0cd5-4989-a29b-5661c8555b43,Technical requirements documented,2025-08-24T04:18:54.685206,1f4e14bd-50ce-450c-ab7d-5e06108ba712
bb5ca6a3-5c01-4645-bc5a-2512cafa8816,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,c9528adc-d18b-40c2-b405-e0f3d821ef05,Budget approved for Q3,2026-07-19T17:08:21.685219,64557d9f-67a1-4513-b6da-e641464f66bb
d95c9fcb-e2be-4723-b766-cecd4e746bf0,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,c371188d-4028-4454-a890-af56ec72cf64,Budget approved for Q3,2026-06-08T08:37:04.685233,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
d56a67ed-ebf6-4ec2-aafc-c327c342932c,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,58465f1a-1945-4532-a590-03dae8cd1df1,Client needs custom reporting,2026-01-10T07:20:44.685246,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
2e56842d-d0e1-495a-92d2-cc71bf886306,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,32a98904-24ba-480c-b4cf-8be1aabb62e0,Stakeholder meeting went well,2026-04-21T15:04:00.685260,ae300c2a-88df-4b79-b08f-dabbd0efed46
82b68887-3bc2-422c-b777-854f80b49394,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,e9836bea-d734-4874-b7c0-b25efffae2e3,Client requested case studies,2025-11-08T17:16:10.685274,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
e5c9a3fc-b034-4237-93ab-aea7e3f92a09,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,51e9c110-e864-47cf-8eab-feb847f5634d,Need to involve technical team,2025-08-12T00:44:37.685288,1f4e14bd-50ce-450c-ab7d-5e06108ba712
83ad0f83-8500-48bc-9210-a4999ee2767c,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,5f68949f-a174-479f-8cd5-b7a7b9ef24bb,Strong interest in API integration,2026-04-11T06:06:17.685302,a669f01c-9d90-47fe-b1f8-79740e2b0070
de871881-3fee-4920-8362-1d5f3e5a5254,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,52f55f34-1f0d-42a9-8533-c9f0c69e753c,Decision maker is VP of Sales,2025-08-20T14:11:12.685316,64557d9f-67a1-4513-b6da-e641464f66bb
93e494c7-2cd4-4a2f-ad59-5cbd3891b14d,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,bafb2fb9-2916-43cc-b5f2-e625aa6f69d3,Discussed pricing options with client,2026-03-14T23:26:01.685330,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
1da89d17-4dfd-4aae-983b-07bc5fe1150c,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,83c0830b-ff51-40c9-8cdb-d6dc803c4099,Stakeholder meeting went well,2025-11-23T07:26:39.685344,1f4e14bd-50ce-450c-ab7d-5e06108ba712
46cfa6ce-b442-4c3d-b649-a0af363c56a0,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,6ca5211c-6edb-48ae-8c39-219bc0dcdfdf,Need to involve technical team,2026-01-11T05:16:02.685357,a669f01c-9d90-47fe-b1f8-79740e2b0070
84698618-7d42-4ae0-aac3-441af486f0e0,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,3885d3bb-4ec9-4583-8636-b84bad7cbce8,Client needs custom reporting,2026-03-27T08:33:09.685374,64557d9f-67a1-4513-b6da-e641464f66bb
31e3fd07-d520-4379-a41d-793b0c7142c2,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,d29905df-3674-4ebd-98e4-3e36bcf1d5ad,Budget approved for Q3,2026-01-13T02:15:51.685388,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
8ac9dcbf-f636-434d-97f5-f4229559f814,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,69805485-09ff-4d45-a96a-ac47fa8b2dde,Client needs custom reporting,2026-01-22T12:33:48.685402,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d
802e9e40-52e6-4979-acc7-411e8776076b,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,1fd2c870-7ed7-4a77-ad58-4ff47c0ff08f,Need to involve technical team,2026-07-23T05:25:02.685415,fc5f1462-0be4-4ddf-81a8-aa82b5148124
3165512e-f127-4059-b71d-9194b6507751,2742825a-3e35-4f86-ae5a-aca92762e3ea,deal,1c6b4098-cc89-4761-ad8c-1ee3a53a94f7,Need to involve technical team,2025-12-22T18:58:45.685429,fdbc7119-6732-45ab-9136-cb056076a38a
e59deab1-f13a-43a2-9484-f091cc70b008,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,05f0f7b2-c5f0-48db-963c-d4bc4b47e12e,Sent proposal via email,2026-06-18T08:26:14.685443,a669f01c-9d90-47fe-b1f8-79740e2b0070
c4d0a904-4572-475b-a80e-a9b4d4f28a65,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,b698819a-836e-4f2a-b28b-669298510e63,Follow-up needed after demo,2026-02-10T01:51:02.685467,4a7a2306-6666-4f6b-9b4e-18f69f445d60
4a92f4ac-35e6-4f2d-bc2a-9b5ea6a21ec8,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,3fa3baf2-d1ae-4efd-9bdc-4103e3cb8e8f,Discussed pricing options with client,2026-02-28T03:45:53.685481,fdbc7119-6732-45ab-9136-cb056076a38a
bea3ec12-3d30-4733-b085-15fffff0a3e9,2742825a-3e35-4f86-ae5a-aca92762e3ea,company,96544f3e-eda4-4fa2-95d1-de6e5741e1a0,Client interested in enterprise plan,2026-07-27T22:05:14.685495,fdbc7119-6732-45ab-9136-cb056076a38a
4979bf40-ffd7-4ff6-8869-116b66b31ed4,2742825a-3e35-4f86-ae5a-aca92762e3ea,contact,21f56f5d-2f3a-4354-b986-2471367c1fb1,Client has budget constraints,2025-10-08T11:29:56.685509,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d
