id,tenant_id,contact_id,company_id,subject,body,status,priority,category,assigned_to,first_response_at,resolved_at,created_at,created_by
5242e291-7010-4eb8-81e8-fb4c0af0686b,2742825a-3e35-4f86-ae5a-aca92762e3ea,236dd710-08e3-496e-a7ac-51ebc664707c,49cc8990-87b8-4917-b269-9a44ad2bf7ef,Permission denied,Issue description: performance issue. Need assistance with this matter.,resolved,medium,billing,1f4e14bd-50ce-450c-ab7d-5e06108ba712,2026-06-18T12:30:18.232663,2026-07-11T08:32:53.232677,2026-05-13T15:12:52.232689,4a7a2306-6666-4f6b-9b4e-18f69f445d60
6da2e8c4-81ac-4a79-bc9e-df10cddecfdb,2742825a-3e35-4f86-ae5a-aca92762e3ea,0f8762b3-325b-4008-b137-f0b1fcf784f8,,Report wrong,Issue description: bug report. Need assistance with this matter.,resolved,urgent,general,56bbe842-f0da-4e30-a46c-38025bfb382e,2026-03-23T00:06:12.232713,2026-07-29T01:09:50.232719,2026-02-11T12:53:04.232724,b7d19994-038b-4dbe-8e38-5141d55ae804
1f41fdad-7062-4b8f-8461-b1aef8110835,2742825a-3e35-4f86-ae5a-aca92762e3ea,2980abe7-9421-45c6-9bb4-feb8892dc8a1,,Login issue,Issue description: payment failed. Need assistance with this matter.,closed,low,technical,fc5f1462-0be4-4ddf-81a8-aa82b5148124,2026-03-31T05:54:10.232739,2026-08-05T07:10:32.232745,2025-10-08T02:07:55.232750,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
fe805fea-8e88-44e0-a483-bd6a45a4b6e9,2742825a-3e35-4f86-ae5a-aca92762e3ea,37d6f003-296b-4697-b36b-ea8577f8d163,,Upgrade inquiry,Issue description: cancellation request. Need assistance with this matter.,closed,high,general,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca,2026-03-04T04:29:12.232765,2026-05-26T20:18:51.232770,2026-01-30T14:51:07.232775,fdbc7119-6732-45ab-9136-cb056076a38a
3fd6663a-eabe-49fb-8acd-6239ee1d00c8,2742825a-3e35-4f86-ae5a-aca92762e3ea,49f47a9a-e45e-40ae-a4aa-945073b772f4,a227bc78-18c0-40d7-b089-f652cee8527f,Email not sending,Issue description: performance issue. Need assistance with this matter.,resolved,low,general,fc5f1462-0be4-4ddf-81a8-aa82b5148124,2026-05-19T19:20:12.232791,2026-07-30T23:11:17.232797,2026-02-05T17:46:55.232802,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d
0c9366bf-be00-4df3-82de-1f7f55f4ffda,2742825a-3e35-4f86-ae5a-aca92762e3ea,0c45aa19-09a8-49b8-a1cd-78d71641f104,8626ff47-7148-48ab-a864-20c25929df83,API error,Issue description: upgrade inquiry. Need assistance with this matter.,in_progress,low,bug,1f4e14bd-50ce-450c-ab7d-5e06108ba712,2026-03-13T13:18:42.232818,,2026-05-25T17:28:01.232824,b7d19994-038b-4dbe-8e38-5141d55ae804
cd1c0aed-3d1a-42e3-ae58-1b455c45e4d8,2742825a-3e35-4f86-ae5a-aca92762e3ea,,9ab8b24e-3d84-4204-9288-d34ceefe9bc6,Billing question,Issue description: email not sending. Need assistance with this matter.,open,urgent,general,c74050eb-0b79-4cba-8d19-adf0d3e0b9db,,,2026-07-25T16:09:09.232839,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
fd0aa954-a570-44b7-aaa8-0091119516e3,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,Billing question,Issue description: security concern. Need assistance with this matter.,open,low,bug,,,,2025-11-04T00:40:34.232853,64557d9f-67a1-4513-b6da-e641464f66bb
56821c98-4995-4b72-9397-ba4c24609bfd,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,Security concern,Issue description: bug report. Need assistance with this matter.,resolved,low,feature_request,b7d19994-038b-4dbe-8e38-5141d55ae804,2026-02-19T22:28:23.232871,2026-04-21T10:43:52.232877,2025-12-08T09:27:06.232882,b7d19994-038b-4dbe-8e38-5141d55ae804
808fc64e-0c32-4a2d-a6d7-943552b7d905,2742825a-3e35-4f86-ae5a-aca92762e3ea,a8fc8dec-8bca-4d6c-bbe4-39cb5d3f5f46,,Security concern,Issue description: performance issue. Need assistance with this matter.,resolved,medium,general,64557d9f-67a1-4513-b6da-e641464f66bb,2026-03-04T04:06:06.232897,2026-07-31T21:38:38.232903,2025-08-31T22:54:08.232908,56bbe842-f0da-4e30-a46c-38025bfb382e
e7d57f94-b1d8-4925-ba7f-f97c2ba561b8,2742825a-3e35-4f86-ae5a-aca92762e3ea,b49cebdb-8745-4557-8a86-fc6fa096715e,4edb4d32-e8cb-41b0-976f-0fc0b0949142,Sync failure,Issue description: sync failure. Need assistance with this matter.,in_progress,urgent,general,fc5f1462-0be4-4ddf-81a8-aa82b5148124,2026-04-08T20:48:03.232924,,2025-09-21T20:44:42.232929,ae300c2a-88df-4b79-b08f-dabbd0efed46
5ceb9d7d-1512-4676-b255-7bdb3429a14c,2742825a-3e35-4f86-ae5a-aca92762e3ea,b2a14a05-6bf5-4054-a265-222109818893,,Duplicate records,Issue description: feature request. Need assistance with this matter.,in_progress,high,billing,a669f01c-9d90-47fe-b1f8-79740e2b0070,2026-05-11T03:11:38.232948,,2026-01-10T16:50:16.232954,4a7a2306-6666-4f6b-9b4e-18f69f445d60
db34ddfe-79cd-4092-b0ca-e7423c82dcf6,2742825a-3e35-4f86-ae5a-aca92762e3ea,f07a79e9-2016-4b74-ad7d-b66859db9ab5,5d4ee9e0-4967-44f9-a045-b1b4616c0718,Bug report,Issue description: permission denied. Need assistance with this matter.,closed,medium,technical,4a7a2306-6666-4f6b-9b4e-18f69f445d60,2026-04-29T03:30:46.232969,2026-05-31T04:27:47.232975,2026-06-10T23:15:20.232980,56bbe842-f0da-4e30-a46c-38025bfb382e
171cabda-c78c-4b25-a97f-b615308c248e,2742825a-3e35-4f86-ae5a-aca92762e3ea,2bc1b7a0-d4fb-4012-b526-8d84ab0770ef,,Cancellation request,Issue description: performance issue. Need assistance with this matter.,resolved,low,technical,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d,2026-07-28T07:17:23.232996,2026-06-09T07:47:11.233001,2026-06-21T06:12:32.233006,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
c80035b8-b7fe-4a2b-ba4f-29250670e4f9,2742825a-3e35-4f86-ae5a-aca92762e3ea,5455a578-d31c-4d21-b77d-950e3f5bb648,,Login issue,Issue description: bug report. Need assistance with this matter.,closed,high,billing,1f4e14bd-50ce-450c-ab7d-5e06108ba712,2026-05-30T14:51:03.233021,2026-05-27T14:58:01.233027,2026-03-17T09:40:57.233032,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
741940fb-1632-41c6-81a2-c855d7423a60,2742825a-3e35-4f86-ae5a-aca92762e3ea,,03ffecd8-bfd0-43a6-b45d-0d72f5211f69,Account access,Issue description: sync failure. Need assistance with this matter.,closed,medium,general,,2026-03-30T06:47:44.233046,2026-05-16T08:40:53.233051,2025-08-31T17:27:24.233056,126bc002-0870-4341-a019-6dbae3d39a09
f9ce5991-a359-4e66-b110-cfa77c7014ef,2742825a-3e35-4f86-ae5a-aca92762e3ea,6cc48457-3d62-4143-bd30-a18f2bff63b6,,Security concern,Issue description: integration problem. Need assistance with this matter.,in_progress,low,general,fdbc7119-6732-45ab-9136-cb056076a38a,2026-03-14T10:41:52.233071,,2026-03-12T19:49:05.233076,8c0e1935-13b5-4990-a8a3-0be81dad1a78
e2bd4b5e-0cc3-49a2-b53e-6275f7bc6f96,2742825a-3e35-4f86-ae5a-aca92762e3ea,37e4afba-537e-476c-9f62-3c6ea69d1d26,,Email not sending,Issue description: payment failed. Need assistance with this matter.,resolved,high,billing,fc5f1462-0be4-4ddf-81a8-aa82b5148124,2026-04-30T15:04:32.233091,2026-04-20T02:46:37.233096,2025-08-27T13:58:42.233101,1f4e14bd-50ce-450c-ab7d-5e06108ba712
50ede520-8813-40a2-9fce-f9b043bc7594,2742825a-3e35-4f86-ae5a-aca92762e3ea,1607cd63-0f4f-49f4-9f76-407cedebe7ec,,Dashboard slow,Issue description: account access. Need assistance with this matter.,closed,low,feature_request,,2026-04-02T19:57:10.233122,2026-07-01T18:32:58.233128,2026-03-29T16:42:08.233133,b7d19994-038b-4dbe-8e38-5141d55ae804
70afe9e3-6a65-424c-a0d3-2ed781bddb21,2742825a-3e35-4f86-ae5a-aca92762e3ea,141b5b12-ce4a-458d-b599-b76001f7e13d,,Performance issue,Issue description: cancellation request. Need assistance with this matter.,resolved,low,technical,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca,2026-07-25T19:41:37.233148,2026-06-07T10:34:09.233154,2026-06-02T23:55:04.233159,fc5f1462-0be4-4ddf-81a8-aa82b5148124
939d2235-1f7f-4656-b421-f2ee59c6107f,2742825a-3e35-4f86-ae5a-aca92762e3ea,e91319c3-57bd-4b09-8af3-7c9e39bebc14,,Bug report,Issue description: permission denied. Need assistance with this matter.,in_progress,low,feature_request,c74050eb-0b79-4cba-8d19-adf0d3e0b9db,2026-07-05T20:12:48.233174,,2026-07-26T03:37:48.233180,b7d19994-038b-4dbe-8e38-5141d55ae804
ee117d79-eb56-4d3e-ab2d-30f804ffb83c,2742825a-3e35-4f86-ae5a-aca92762e3ea,95a2a01d-97ea-4e2a-b5d6-d7064124ae5d,a9049d9f-7c9c-4c14-9013-7017d5f2010a,Missing data,Issue description: security concern. Need assistance with this matter.,in_progress,medium,general,ae300c2a-88df-4b79-b08f-dabbd0efed46,2026-05-15T04:54:19.233194,,2026-02-17T10:34:21.233200,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d
a39ddace-f359-4302-b348-eea0c355ee31,2742825a-3e35-4f86-ae5a-aca92762e3ea,60a6a76a-e1e5-494f-8bca-02f1c94ddcab,,Permission denied,Issue description: login issue. Need assistance with this matter.,resolved,low,feature_request,4a7a2306-6666-4f6b-9b4e-18f69f445d60,2026-06-21T01:44:51.233220,2026-07-28T09:39:22.233226,2025-09-20T04:08:44.233231,fc5f1462-0be4-4ddf-81a8-aa82b5148124
d84017c5-7297-4926-96d5-a18ae35bd43f,2742825a-3e35-4f86-ae5a-aca92762e3ea,291fb8b4-5f40-436e-aba6-3a19eda48cad,,Report wrong,Issue description: report wrong. Need assistance with this matter.,in_progress,low,general,c74050eb-0b79-4cba-8d19-adf0d3e0b9db,2026-04-23T12:53:48.233246,,2026-06-19T11:14:51.233252,56bbe842-f0da-4e30-a46c-38025bfb382e
18335795-a66a-43cc-895b-fd58d3c7eb30,2742825a-3e35-4f86-ae5a-aca92762e3ea,2992f790-5cc6-4492-a39d-c1a8d8a7a9b6,feab00bc-50a4-4406-b3e9-19721ade64cd,Email not sending,Issue description: sync failure. Need assistance with this matter.,resolved,medium,technical,,2026-05-21T06:50:26.233266,2026-06-29T19:44:30.233272,2026-04-11T04:25:19.233277,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
a498825a-b84d-42fa-a994-aac12806503a,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,Integration problem,Issue description: data export. Need assistance with this matter.,in_progress,low,bug,,2026-02-28T22:29:20.233290,,2026-03-22T05:11:59.233296,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
0eefeacf-feb4-496d-a7f1-d1a41fe2ee0b,2742825a-3e35-4f86-ae5a-aca92762e3ea,,8241626f-e1be-440f-9113-f166a9b6d027,Account access,Issue description: report wrong. Need assistance with this matter.,closed,low,general,,2026-06-14T10:06:18.233310,2026-07-07T19:24:08.233316,2026-01-26T18:09:32.233321,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d
210031e0-5b93-4eac-9df8-70549eb452a6,2742825a-3e35-4f86-ae5a-aca92762e3ea,27c79dff-2ba0-4c8c-a2b5-ef5a82165f7a,8626ff47-7148-48ab-a864-20c25929df83,Upgrade inquiry,Issue description: billing question. Need assistance with this matter.,closed,medium,technical,,2026-03-15T13:24:22.233335,2026-05-05T03:42:44.233341,2025-10-11T21:46:47.233346,64557d9f-67a1-4513-b6da-e641464f66bb
626d4ae7-0653-4b85-b2e4-ef091605e16c,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,Security concern,Issue description: sync failure. Need assistance with this matter.,open,medium,bug,64557d9f-67a1-4513-b6da-e641464f66bb,,,2026-02-03T15:17:06.233363,ae300c2a-88df-4b79-b08f-dabbd0efed46
90e9d968-0ee8-4d6c-91b5-bb6ad1c023f9,2742825a-3e35-4f86-ae5a-aca92762e3ea,c94a00e1-93b3-40a5-b4cb-c845c619bde4,,Account access,Issue description: dashboard slow. Need assistance with this matter.,resolved,urgent,bug,,2026-06-05T23:17:33.233379,2026-07-01T08:57:39.233384,2026-04-27T13:08:48.233389,d7b70429-3c34-4940-81f0-2fd516ab47cb
6440f276-5cdb-4d19-b24d-656fd93f5920,2742825a-3e35-4f86-ae5a-aca92762e3ea,7a2552ae-d42a-4251-bbf1-9791a9530102,9ab8b24e-3d84-4204-9288-d34ceefe9bc6,Performance issue,Issue description: feature request. Need assistance with this matter.,resolved,low,technical,126bc002-0870-4341-a019-6dbae3d39a09,2026-05-07T15:06:57.233404,2026-07-13T18:30:22.233409,2026-07-10T03:52:03.233418,d7b70429-3c34-4940-81f0-2fd516ab47cb
267d9dbc-bd20-4112-95a7-b3f09bbf8cd6,2742825a-3e35-4f86-ae5a-aca92762e3ea,b868c276-f0e2-4ae5-8025-c55fc2ab62d1,,Cancellation request,Issue description: report wrong. Need assistance with this matter.,in_progress,urgent,bug,8c0e1935-13b5-4990-a8a3-0be81dad1a78,2026-06-09T01:11:53.233432,,2025-09-23T12:10:04.233438,64557d9f-67a1-4513-b6da-e641464f66bb
0579f5c1-cc50-4ddb-85bb-00131a6c8478,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,Data export,Issue description: permission denied. Need assistance with this matter.,resolved,medium,feature_request,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca,2026-04-24T14:33:35.233457,2026-06-05T19:29:07.233463,2026-06-26T22:13:51.233468,126bc002-0870-4341-a019-6dbae3d39a09
86a7d773-a911-46ec-bef9-b474687794b3,2742825a-3e35-4f86-ae5a-aca92762e3ea,b839aa0b-4a2d-403a-a510-201727352a1d,,Security concern,Issue description: performance issue. Need assistance with this matter.,open,medium,technical,,,,2025-12-30T14:44:41.233482,fc5f1462-0be4-4ddf-81a8-aa82b5148124
adab086a-b837-4a84-ba6b-12f86905410c,2742825a-3e35-4f86-ae5a-aca92762e3ea,,25b004aa-eb9b-4f89-8cb1-de7862c9a4d6,Dashboard slow,Issue description: bug report. Need assistance with this matter.,closed,low,billing,fc5f1462-0be4-4ddf-81a8-aa82b5148124,2026-02-11T04:03:28.233497,2026-06-04T07:51:07.233503,2025-10-16T21:59:30.233508,64557d9f-67a1-4513-b6da-e641464f66bb
15b7e277-0cdd-470c-9dec-02676064af39,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,API error,Issue description: payment failed. Need assistance with this matter.,open,high,billing,4a7a2306-6666-4f6b-9b4e-18f69f445d60,,,2025-09-16T17:57:29.233521,b7d19994-038b-4dbe-8e38-5141d55ae804
4e0435f0-1ef1-48ce-8e94-871dca237b13,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,Account access,Issue description: security concern. Need assistance with this matter.,resolved,low,billing,,2026-06-16T07:57:00.233534,2026-04-26T22:04:25.233540,2026-06-03T01:52:18.233545,4a7a2306-6666-4f6b-9b4e-18f69f445d60
d9d6d9e2-f922-46c8-9044-3ff21f9b8da3,2742825a-3e35-4f86-ae5a-aca92762e3ea,f5555b7f-5beb-43d6-9200-32151557be61,72ef423a-e2e4-4f4d-be1d-8c483f4e0a53,Report wrong,Issue description: email not sending. Need assistance with this matter.,in_progress,high,billing,,2026-07-24T05:32:20.233560,,2025-08-27T19:09:07.233565,ae300c2a-88df-4b79-b08f-dabbd0efed46
225aecc5-44fd-44b0-9106-65d1acfc3e49,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,Account access,Issue description: account access. Need assistance with this matter.,open,urgent,bug,b7d19994-038b-4dbe-8e38-5141d55ae804,,,2025-11-01T15:02:40.233583,b7d19994-038b-4dbe-8e38-5141d55ae804
ca14f47c-9067-4212-b390-bdf8f4319f68,2742825a-3e35-4f86-ae5a-aca92762e3ea,5644fb91-3fa1-4c1a-bd96-b7e5e1cd0755,bd22f26e-8c8f-46b7-84f3-0cecef5f768a,Payment failed,Issue description: feature request. Need assistance with this matter.,closed,high,billing,,2026-05-26T03:27:11.233598,2026-07-08T01:29:22.233603,2025-10-03T14:23:47.233609,d7b70429-3c34-4940-81f0-2fd516ab47cb
e7abbc67-9fd4-493d-8b15-174658f6eb0e,2742825a-3e35-4f86-ae5a-aca92762e3ea,14e66b47-8d65-441a-92dd-d2d7b9170d38,,Security concern,Issue description: feature request. Need assistance with this matter.,resolved,medium,bug,4a7a2306-6666-4f6b-9b4e-18f69f445d60,2026-07-27T04:20:40.233623,2026-07-21T05:23:15.233629,2026-05-21T23:04:20.233634,126bc002-0870-4341-a019-6dbae3d39a09
c66f3f30-d54c-47cc-9d18-8df8f779f338,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,Sync failure,Issue description: login issue. Need assistance with this matter.,closed,urgent,bug,fc5f1462-0be4-4ddf-81a8-aa82b5148124,2026-07-23T01:05:45.233648,2026-07-03T23:56:21.233653,2026-04-12T08:28:15.233658,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d
04d42402-c1f8-42c1-af89-95e332c1596d,2742825a-3e35-4f86-ae5a-aca92762e3ea,9921691f-825f-4751-8011-0d996fd38106,c57df7fc-d8f5-4211-8fad-9c3f6c2a98ae,Dashboard slow,Issue description: login issue. Need assistance with this matter.,closed,low,technical,a669f01c-9d90-47fe-b1f8-79740e2b0070,2026-06-07T02:34:54.233674,2026-05-09T20:49:35.233679,2026-04-14T19:41:19.233684,d7b70429-3c34-4940-81f0-2fd516ab47cb
b6dedd95-6251-42e8-9c27-249bc3768c1b,2742825a-3e35-4f86-ae5a-aca92762e3ea,bdd9fc4a-1b83-4126-9ed8-64ab7cf9e830,,Integration problem,Issue description: account access. Need assistance with this matter.,closed,medium,billing,56bbe842-f0da-4e30-a46c-38025bfb382e,2026-05-02T04:31:48.233699,2026-04-23T22:19:02.233704,2026-04-18T01:01:12.233709,fc5f1462-0be4-4ddf-81a8-aa82b5148124
2d9fc75b-f6d9-4c0d-bd1a-e6ab94674b80,2742825a-3e35-4f86-ae5a-aca92762e3ea,ac36d079-12bd-4ee2-a8b3-efb8c3852aea,,Sync failure,Issue description: integration problem. Need assistance with this matter.,open,low,general,8c0e1935-13b5-4990-a8a3-0be81dad1a78,,,2025-09-12T09:52:44.233725,b7d19994-038b-4dbe-8e38-5141d55ae804
c9142715-e545-4cec-a64a-e059400062e4,2742825a-3e35-4f86-ae5a-aca92762e3ea,,16de145e-51cf-42d7-a00a-6da572ae8774,Performance issue,Issue description: missing data. Need assistance with this matter.,resolved,low,general,1f4e14bd-50ce-450c-ab7d-5e06108ba712,2026-05-02T20:13:18.233739,2026-06-02T19:56:45.233745,2026-02-18T20:59:45.233750,1f4e14bd-50ce-450c-ab7d-5e06108ba712
57f1f2a5-38ee-40b3-a682-e7d711cc19e9,2742825a-3e35-4f86-ae5a-aca92762e3ea,7a68c464-eb38-4fa5-9d4d-fb4d4fac27fa,,API error,Issue description: permission denied. Need assistance with this matter.,in_progress,low,billing,,2026-02-10T11:37:48.233764,,2026-03-23T01:38:37.233770,1f4e14bd-50ce-450c-ab7d-5e06108ba712
ecee0767-15f5-43f0-95de-e117f43acbef,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,Email not sending,Issue description: report wrong. Need assistance with this matter.,resolved,high,technical,126bc002-0870-4341-a019-6dbae3d39a09,2026-07-19T05:54:43.233783,2026-06-23T16:35:52.233789,2026-04-29T04:07:30.233794,56bbe842-f0da-4e30-a46c-38025bfb382e
b640c4d0-7868-484e-bf6b-728d1c55c14b,2742825a-3e35-4f86-ae5a-aca92762e3ea,8e56f140-890d-40bb-b431-0983df59b7e7,,Sync failure,Issue description: duplicate records. Need assistance with this matter.,resolved,urgent,billing,1f4e14bd-50ce-450c-ab7d-5e06108ba712,2026-07-30T11:11:49.233812,2026-07-22T18:25:53.233818,2025-08-07T19:53:49.233823,126bc002-0870-4341-a019-6dbae3d39a09
99fb8aec-3190-416d-a884-ba346db06987,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,Security concern,Issue description: missing data. Need assistance with this matter.,closed,urgent,feature_request,,2026-06-16T22:59:09.233836,2026-07-23T14:28:06.233842,2025-09-17T11:58:13.233848,4a7a2306-6666-4f6b-9b4e-18f69f445d60
dcd2dd99-9f8e-49ad-87f3-9e74d09cbb3b,2742825a-3e35-4f86-ae5a-aca92762e3ea,8a775483-4d65-4d82-8948-54de221b17d3,,Dashboard slow,Issue description: api error. Need assistance with this matter.,closed,high,billing,b7d19994-038b-4dbe-8e38-5141d55ae804,2026-07-01T11:07:41.233862,2026-07-07T22:16:39.233868,2026-02-17T16:07:51.233873,126bc002-0870-4341-a019-6dbae3d39a09
f9fdab5d-730c-45e5-8165-929a5f865349,2742825a-3e35-4f86-ae5a-aca92762e3ea,3d04b57a-1dc7-49ad-8f94-e95c3ece56c4,,Billing question,Issue description: login issue. Need assistance with this matter.,closed,urgent,billing,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d,2026-06-08T19:03:24.233887,2026-06-27T02:48:02.233896,2026-04-26T06:10:22.233902,ae300c2a-88df-4b79-b08f-dabbd0efed46
af967b48-5508-495a-87fa-382130fb40b1,2742825a-3e35-4f86-ae5a-aca92762e3ea,129805b8-96ac-4b04-be13-bf8e0c0cfe15,49cc8990-87b8-4917-b269-9a44ad2bf7ef,Duplicate records,Issue description: data export. Need assistance with this matter.,closed,low,billing,4a7a2306-6666-4f6b-9b4e-18f69f445d60,2026-07-12T23:25:46.233917,2026-05-24T09:50:17.233922,2025-11-28T10:50:44.233927,fdbc7119-6732-45ab-9136-cb056076a38a
dcac3997-161f-4c81-93a4-88fa59905ec1,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,Cancellation request,Issue description: integration problem. Need assistance with this matter.,in_progress,low,general,1f4e14bd-50ce-450c-ab7d-5e06108ba712,2026-03-24T21:26:20.233941,,2026-05-04T10:19:30.233946,126bc002-0870-4341-a019-6dbae3d39a09
76152459-b8e8-47fa-9504-a71238f3b8f5,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,Billing question,Issue description: api error. Need assistance with this matter.,open,low,billing,4a7a2306-6666-4f6b-9b4e-18f69f445d60,,,2026-02-05T21:10:02.233960,8c0e1935-13b5-4990-a8a3-0be81dad1a78
f45eee2c-84b5-4b7f-824e-c1c4a525737b,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,Login issue,Issue description: cancellation request. Need assistance with this matter.,closed,medium,feature_request,fdbc7119-6732-45ab-9136-cb056076a38a,2026-03-26T18:04:11.233973,2026-08-02T05:17:21.233979,2025-09-01T10:18:17.233984,a669f01c-9d90-47fe-b1f8-79740e2b0070
8fc53ff0-3a3b-41b2-bc9a-5953ba85aa84,2742825a-3e35-4f86-ae5a-aca92762e3ea,e0a0af58-f048-4a3f-9180-dbe6c53ecb30,,Report wrong,Issue description: performance issue. Need assistance with this matter.,closed,low,technical,ae300c2a-88df-4b79-b08f-dabbd0efed46,2026-08-05T14:34:28.234002,2026-05-13T06:10:15.234007,2026-03-28T20:03:14.234012,fdbc7119-6732-45ab-9136-cb056076a38a
dff7ccea-346d-47e1-8811-12ac77d7cf63,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,Permission denied,Issue description: integration problem. Need assistance with this matter.,open,high,billing,,,,2026-03-14T00:41:51.234026,64557d9f-67a1-4513-b6da-e641464f66bb
7cca0bee-3357-47f5-94a9-1d181a8ab915,2742825a-3e35-4f86-ae5a-aca92762e3ea,6d815a4e-0674-47b0-ad06-0c3a4ef8afa2,,Sync failure,Issue description: integration problem. Need assistance with this matter.,open,high,bug,4a7a2306-6666-4f6b-9b4e-18f69f445d60,,,2026-05-14T14:03:36.234044,fdbc7119-6732-45ab-9136-cb056076a38a
aa0f0b8b-2463-4378-99a3-152cce20885c,2742825a-3e35-4f86-ae5a-aca92762e3ea,be6994e9-999c-446e-8a21-4e5876868af0,,Dashboard slow,Issue description: dashboard slow. Need assistance with this matter.,in_progress,low,feature_request,fdbc7119-6732-45ab-9136-cb056076a38a,2026-04-07T11:22:53.234059,,2026-07-08T22:06:37.234065,4a7a2306-6666-4f6b-9b4e-18f69f445d60
56ac6030-35d8-4b50-98e4-b80b3c09405a,2742825a-3e35-4f86-ae5a-aca92762e3ea,31d4d5c9-bdc9-43ed-93da-c4534f985e42,,Data export,Issue description: sync failure. Need assistance with this matter.,closed,high,bug,d7b70429-3c34-4940-81f0-2fd516ab47cb,2026-05-24T21:44:14.234079,2026-07-30T04:50:14.234085,2025-10-12T11:11:22.234090,b7d19994-038b-4dbe-8e38-5141d55ae804
b7ad5534-e47d-44db-9226-10119c9ffe85,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,Report wrong,Issue description: feature request. Need assistance with this matter.,in_progress,high,bug,,2026-08-05T06:09:50.234106,,2026-03-13T19:19:19.234112,fdbc7119-6732-45ab-9136-cb056076a38a
fcb489d4-bf77-418a-a2b6-75d93466fd69,2742825a-3e35-4f86-ae5a-aca92762e3ea,f5641f57-bb37-4913-a7d1-4f48ed70c1d8,,Email not sending,Issue description: dashboard slow. Need assistance with this matter.,closed,low,bug,126bc002-0870-4341-a019-6dbae3d39a09,2026-04-08T04:16:09.234127,2026-06-01T20:08:30.234133,2026-06-30T09:09:23.234138,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d
eebebf82-4c7a-4567-b442-9795d3d7a730,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,Performance issue,Issue description: bug report. Need assistance with this matter.,in_progress,high,feature_request,ae300c2a-88df-4b79-b08f-dabbd0efed46,2026-07-30T22:41:58.234171,,2026-07-11T02:01:00.234177,b7d19994-038b-4dbe-8e38-5141d55ae804
dabcbf03-d38c-4ad6-bb4a-83a3a630c9fb,2742825a-3e35-4f86-ae5a-aca92762e3ea,69fdc77b-9457-42a6-9cda-bdbeeb983ce7,e157955e-b17a-456c-997e-43758f65801b,Report wrong,Issue description: permission denied. Need assistance with this matter.,open,low,technical,d7b70429-3c34-4940-81f0-2fd516ab47cb,,,2025-10-25T06:56:58.234192,ae300c2a-88df-4b79-b08f-dabbd0efed46
0493b3f6-954c-4341-b1ec-5338b3c9f5cc,2742825a-3e35-4f86-ae5a-aca92762e3ea,dbf300e8-dc69-48d6-8365-6222530fbb05,,Account access,Issue description: security concern. Need assistance with this matter.,open,high,billing,,,,2025-12-10T07:56:58.234207,ae300c2a-88df-4b79-b08f-dabbd0efed46
f0bdd962-7fcc-40a4-922c-ad76b27f47a2,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,Performance issue,Issue description: email not sending. Need assistance with this matter.,in_progress,medium,technical,,2026-06-11T16:51:29.234221,,2025-08-29T22:20:15.234226,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
e4c5fc77-f4c6-44da-9359-f1f09291dd49,2742825a-3e35-4f86-ae5a-aca92762e3ea,a8780d0c-acbe-4855-9756-a7246a1269fc,,Data export,Issue description: upgrade inquiry. Need assistance with this matter.,in_progress,medium,general,1f4e14bd-50ce-450c-ab7d-5e06108ba712,2026-05-18T01:26:07.234241,,2025-11-15T03:55:27.234247,64557d9f-67a1-4513-b6da-e641464f66bb
