id,tenant_id,name,description,sku,base_price,created_at,created_by
7834ef8d-265b-4b47-99c8-03b93a022fb9,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Email Marketing Suite v4.8,Premium pipeline analytics for enterprise teams,SKU-4489,4986.31,2025-08-14T16:19:35.827324,e16f7e8e-9f87-481c-a95f-799224a1dd30
f24d4583-84f1-45b3-a4de-2ca97fb0c733,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,AI Assistant v5.0,Premium mobile app license for enterprise teams,SKU-4363,4498.06,2025-08-24T00:36:49.827340,bebdbef1-3be2-4351-a13f-43e46af2a5a2
c3127050-9af6-4a9c-b18c-29b47f53c6c1,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Data Migration Service v4.8,Premium data migration service for enterprise teams,SKU-3975,7029.45,2025-12-01T10:49:02.827357,34cd9ae9-7de1-4193-9109-53462c16ece9
6522ad9f-e113-44e5-acf7-9207ec8d33bb,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Lead Scoring Engine v2.6,Premium storage upgrade for enterprise teams,SKU-9334,1502.86,2026-01-28T14:43:15.827373,de2d46fb-a956-4b96-bc60-115ccf0715a6
a88722e5-3b6c-4f84-9720-8fedb5cbe6b1,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Performance Optimization v4.9,Premium ai assistant for enterprise teams,SKU-3228,3791.09,2025-10-23T10:39:35.827390,bebdbef1-3be2-4351-a13f-43e46af2a5a2
6399173c-997f-41e5-b060-69fdc03ca0d6,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Email Marketing Suite v3.4,Premium white label solution for enterprise teams,SKU-2338,6392.21,2025-09-06T18:06:04.827421,e52849ba-01bf-4e30-a6ad-e02749ff23a9
ca286b17-97ca-466c-acd7-5b7aba85062f,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Mobile App License v3.8,Premium custom integration for enterprise teams,SKU-1001,2168.3,2026-01-14T12:43:41.827440,7d137f66-8604-40bf-ba81-6af4667de5ac
4ad84d82-468f-4fbc-8544-273bcded3797,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Training Package v4.4,Premium email marketing suite for enterprise teams,SKU-9656,3869.27,2025-08-11T05:30:43.827460,46cb662a-e863-4194-99df-ab55ff22701c
cdac1a01-3294-48ec-b0eb-823df648ff49,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Mobile App License v5.5,Premium crm pro license for enterprise teams,SKU-4745,6530.42,2026-03-23T04:38:21.827477,b76f0d06-487f-4c14-97a4-859d3404b661
4fe5fed9-c513-4671-844a-b76788e93d04,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Mobile App License v3.8,Premium multi-tenant license for enterprise teams,SKU-4033,2129.11,2026-06-25T02:58:18.827494,e16f7e8e-9f87-481c-a95f-799224a1dd30
19c31472-d1f8-4ec9-a929-d1098a36b43b,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Storage Upgrade v4.1,Premium data migration service for enterprise teams,SKU-8466,1559.01,2025-10-24T05:11:58.827510,46cb662a-e863-4194-99df-ab55ff22701c
f768ae8f-bee9-4751-873a-d2715a96b11b,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Lead Scoring Engine v3.9,Premium email marketing suite for enterprise teams,SKU-2780,4274.27,2025-09-26T12:50:02.827526,46cb662a-e863-4194-99df-ab55ff22701c
4f2056f5-94d6-451a-abc4-7c76aae2b207,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,AI Assistant v4.4,Premium consulting hours for enterprise teams,SKU-7684,9060.36,2026-07-06T02:27:15.827543,7d137f66-8604-40bf-ba81-6af4667de5ac
0a748983-cf68-4240-9b1b-8ff30b3a814d,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,AI Assistant v1.3,Premium data migration service for enterprise teams,SKU-1607,2963.25,2025-10-04T12:19:56.827560,ded2cebc-b69e-4191-9d44-4929e9d428d1
6c43b904-d5f1-4778-a0c5-dd4c90a424f8,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Lead Scoring Engine v1.9,Premium email marketing suite for enterprise teams,SKU-7823,8660.0,2025-10-02T10:01:27.827578,ece82b98-28d8-4c7e-94ba-1bb820731ba5
c1cf8704-4a72-421d-9d67-cb191ac2333a,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Security Audit v1.1,Premium security audit for enterprise teams,SKU-6427,5642.02,2026-04-10T06:35:00.827595,b76f0d06-487f-4c14-97a4-859d3404b661
b5ece4bd-adb6-4580-9f00-e58cec7af648,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Pipeline Analytics v1.4,Premium advanced reporting for enterprise teams,SKU-5495,4350.19,2025-09-25T04:30:21.827611,1773f9d2-3516-4ff5-9acc-3b6a7b2ce872
fb789594-06cf-4b81-b25b-77908eff73ab,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,White Label Solution v2.8,Premium security audit for enterprise teams,SKU-3285,4422.48,2025-11-21T14:12:47.827628,a120de43-c4d0-46d0-8c1a-3b6044216650
042970c1-a7cb-4a11-9f65-160ffc84807c,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Multi-tenant License v5.3,Premium storage upgrade for enterprise teams,SKU-6975,7623.74,2026-03-13T19:52:19.827646,02fc8d0f-48ca-4ab5-95da-9f2f51d44e5b
ac323284-bc17-451d-b5f5-7b1386687692,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Mobile App License v4.5,Premium consulting hours for enterprise teams,SKU-2970,3463.52,2026-02-23T01:20:44.827667,8c00e028-41da-4e2c-91bf-e06c6f74595b
b8114fba-8b74-494f-913f-c058a8314813,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Priority Support v5.3,Premium analytics dashboard for enterprise teams,SKU-2013,1012.95,2025-09-17T10:53:23.827684,1773f9d2-3516-4ff5-9acc-3b6a7b2ce872
61b1f5e8-00ef-4fa8-84fd-0ce8f38c3916,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Security Audit v3.4,Premium security audit for enterprise teams,SKU-7751,6907.7,2025-10-08T22:44:36.827700,7d137f66-8604-40bf-ba81-6af4667de5ac
54820374-d499-4dce-b7c7-b8d907621fc8,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Security Audit v5.3,Premium advanced reporting for enterprise teams,SKU-5054,1754.75,2025-12-25T17:17:51.827716,46cb662a-e863-4194-99df-ab55ff22701c
97d53d89-975d-489d-ae26-c22eb8396a9c,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Security Audit v5.3,Premium api access premium for enterprise teams,SKU-2711,7227.94,2025-09-10T04:55:38.827732,02fc8d0f-48ca-4ab5-95da-9f2f51d44e5b
f8bbfc96-1840-4011-a53d-e648a93936a8,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Custom Integration v4.7,Premium crm pro license for enterprise teams,SKU-4030,1715.27,2025-12-11T20:24:38.827749,0002ada9-8f33-49a6-b9b4-7aa4a8a79084
c08e38f7-15d4-46db-a617-d37c5f15c253,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Lead Scoring Engine v2.9,Premium api access premium for enterprise teams,SKU-7170,9422.66,2025-11-17T17:27:35.827799,ece82b98-28d8-4c7e-94ba-1bb820731ba5
30dd95e1-59e2-4944-ba7d-af09109b894f,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,CRM Pro License v5.4,Premium white label solution for enterprise teams,SKU-6449,9902.77,2026-03-23T08:32:18.827816,ece82b98-28d8-4c7e-94ba-1bb820731ba5
b123b57c-56e5-467f-8acf-c2287f057e52,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Consulting Hours v3.8,Premium crm pro license for enterprise teams,SKU-5325,8974.7,2026-05-28T20:32:13.827832,e52849ba-01bf-4e30-a6ad-e02749ff23a9
ae8a519f-e2ab-4cb8-8f81-ba0b45b2793f,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Multi-tenant License v5.3,Premium mobile app license for enterprise teams,SKU-3148,7446.26,2026-01-18T11:06:15.827849,ded2cebc-b69e-4191-9d44-4929e9d428d1
fd4d77d9-9f0a-48e4-9a38-1106e9601929,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Workflow Automation v4.4,Premium analytics dashboard for enterprise teams,SKU-9134,7343.34,2026-06-29T14:16:02.827873,de2d46fb-a956-4b96-bc60-115ccf0715a6
fdd3498d-a8b7-4393-9060-49bca22fc3c7,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Multi-tenant License v2.9,Premium custom integration for enterprise teams,SKU-4300,7614.4,2026-07-04T02:29:42.827894,34cd9ae9-7de1-4193-9109-53462c16ece9
8add8c9d-fd28-4e4f-a07b-9dab4a274189,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,AI Assistant v5.9,Premium ai assistant for enterprise teams,SKU-8099,4279.98,2026-04-26T23:22:53.827912,a120de43-c4d0-46d0-8c1a-3b6044216650
dc60c6c2-e300-4b35-b182-dc19bc31b0b5,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Lead Scoring Engine v2.2,Premium lead scoring engine for enterprise teams,SKU-8077,5178.41,2026-05-23T15:37:53.827929,b76f0d06-487f-4c14-97a4-859d3404b661
5990169d-fc22-48fe-8d6f-0050cbd66ccf,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Training Package v5.1,Premium workflow automation for enterprise teams,SKU-6240,2113.96,2025-10-16T22:26:53.827945,ded2cebc-b69e-4191-9d44-4929e9d428d1
990ac51a-1b07-48c5-aa1f-4aee4df62cd7,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,AI Assistant v2.0,Premium security audit for enterprise teams,SKU-3003,9731.48,2025-11-05T10:23:32.827965,bebdbef1-3be2-4351-a13f-43e46af2a5a2
e0ba12de-9a41-41e1-b91c-f2262eda8dcb,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Lead Scoring Engine v2.8,Premium api access premium for enterprise teams,SKU-3003,653.12,2026-04-10T09:45:09.827982,e16f7e8e-9f87-481c-a95f-799224a1dd30
0aaad88e-9863-4a69-9ef2-64059e39a88e,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Analytics Dashboard v5.1,Premium lead scoring engine for enterprise teams,SKU-6995,5661.38,2025-11-18T09:05:47.827998,bebdbef1-3be2-4351-a13f-43e46af2a5a2
c6d775b0-19f3-46df-b4b6-d7e614a51d90,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Consulting Hours v4.2,Premium priority support for enterprise teams,SKU-3871,1582.62,2026-02-07T23:22:08.828015,b76f0d06-487f-4c14-97a4-859d3404b661
b26bc79a-6035-4566-8641-41466953ea1c,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,API Access Premium v2.2,Premium crm pro license for enterprise teams,SKU-9586,5502.32,2026-06-15T00:21:45.828035,46cb662a-e863-4194-99df-ab55ff22701c
60496af1-0d79-4caa-a819-d4900f02de6d,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Pipeline Analytics v5.2,Premium security audit for enterprise teams,SKU-9756,4706.93,2026-02-12T02:27:05.828052,7d137f66-8604-40bf-ba81-6af4667de5ac
f4713839-15ac-4ee8-b8da-d9d2c68d3425,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Email Marketing Suite v2.5,Premium email marketing suite for enterprise teams,SKU-5302,9693.73,2026-04-30T15:48:30.828068,7d137f66-8604-40bf-ba81-6af4667de5ac
446b6cd0-0fcb-45fd-97c7-5d913668e63e,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Performance Optimization v5.5,Premium lead scoring engine for enterprise teams,SKU-7607,3995.03,2026-03-05T22:31:23.828084,ded2cebc-b69e-4191-9d44-4929e9d428d1
5599ba6a-e19b-4aeb-ae3a-4157930fe8cd,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Consulting Hours v4.0,Premium ai assistant for enterprise teams,SKU-9130,885.5,2026-05-02T16:42:14.828101,e52849ba-01bf-4e30-a6ad-e02749ff23a9
7f02df1f-2c18-43ff-8632-5f6a903f99d8,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Workflow Automation v5.3,Premium multi-tenant license for enterprise teams,SKU-2923,6808.86,2025-12-12T03:36:41.828118,bebdbef1-3be2-4351-a13f-43e46af2a5a2
c010729a-bdb9-48aa-80a3-16c05efc1133,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,CRM Pro License v1.1,Premium analytics dashboard for enterprise teams,SKU-8020,1835.04,2026-08-02T10:23:05.828134,02fc8d0f-48ca-4ab5-95da-9f2f51d44e5b
2c5fa635-2680-448f-b1e2-1cb0f48dd492,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Pipeline Analytics v4.4,Premium training package for enterprise teams,SKU-2343,4324.9,2025-11-06T08:39:11.828151,bebdbef1-3be2-4351-a13f-43e46af2a5a2
8f114428-87c8-41ad-bb36-e64b889448e9,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,CRM Pro License v5.5,Premium api access premium for enterprise teams,SKU-8492,2457.66,2025-11-08T19:11:47.828167,46cb662a-e863-4194-99df-ab55ff22701c
9c91eba4-065b-4234-8e3a-f545b93bee77,7179207a-0cc9-48e0-87e1-8cd7d2f9f721,Email Marketing Suite v4.1,Premium security audit for enterprise teams,SKU-6080,6806.35,2025-12-12T20:38:54.828183,46cb662a-e863-4194-99df-ab55ff22701c
