id,tenant_id,user_id,contact_id,deal_id,title,description,start_time,end_time,location,status,created_at,created_by
89e67252-d164-47ee-b1da-e3798163823e,7319bb38-0e1a-42a0-a1a3-c170af371232,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8,e1bdf8fc-3e7a-4a83-be48-25b80ed5b45f,,Performance Review,Meeting about contract negotiation,2026-07-24T19:28:11.453074,2026-07-24T19:58:11.453074,,no_show,2025-11-10T00:30:34.453101,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
b308bae5-2483-47b0-a86a-1a11d68875f8,7319bb38-0e1a-42a0-a1a3-c170af371232,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8,4488097e-ddb6-4bbd-a1f6-ab419ffc2cd9,,Performance Review,Meeting about contract negotiation,2026-10-09T06:07:24.453112,2026-10-09T06:52:24.453112,In Person,scheduled,2026-06-14T03:42:41.453140,38b1938d-3cd4-479f-8f9c-d5fc4c1dd8fd
f6921ac5-ce9c-413c-8e9e-657e15b14086,7319bb38-0e1a-42a0-a1a3-c170af371232,96bb061b-9355-4d14-bab8-c5b59a63ac2a,5009ac7d-aaab-4ac9-a4fd-b30499117008,,Strategy Meeting,Meeting about training workshop,2026-08-03T02:03:16.453151,2026-08-03T03:33:16.453151,Teams,scheduled,2026-03-17T09:38:27.453178,968afaab-9fc3-43d8-aea9-de1b0845fb8c
ec1c1be7-0678-4b3e-832c-23837f7366b8,7319bb38-0e1a-42a0-a1a3-c170af371232,aabd8828-4992-4138-a82c-82d2ace3e408,,e0f35d6b-048c-4b4c-882e-3e0b5065580d,Team Standup,Meeting about support call,2026-05-10T23:10:32.453189,2026-05-11T00:10:32.453189,In Person,completed,2026-03-17T07:53:07.453216,f6c1513d-8b13-441d-98bb-1a986c21400d
5007b3ea-6eba-4038-b063-21cb3becddd3,7319bb38-0e1a-42a0-a1a3-c170af371232,ba4c6a8d-6e78-4532-82ad-fccefbf8ab96,3c8e5404-2528-4030-bb7f-0f87c8279f28,,Training Workshop,Meeting about support call,2026-10-27T01:16:02.453226,2026-10-27T02:01:02.453226,,scheduled,2026-03-14T19:39:43.453250,638bfc6a-5a8b-4bf8-9f66-0c0d0744f19a
4c026c59-55c9-40b8-a4a7-6be424c5364e,7319bb38-0e1a-42a0-a1a3-c170af371232,0d1a00d8-532c-48b5-a0d5-e8f37068b7e8,,,Product Demo,Meeting about project update,2026-06-10T15:52:31.453259,2026-06-10T16:52:31.453259,Phone,scheduled,2026-06-20T21:01:31.453280,aabd8828-4992-4138-a82c-82d2ace3e408
1efece2b-e628-4d12-920c-f701cebb9922,2742825a-3e35-4f86-ae5a-aca92762e3ea,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d,ceb8cf7d-3f2e-40e6-b8b0-2b43c1de1373,,Strategy Meeting,Meeting about client check-in,2026-07-31T19:22:06.457255,2026-07-31T20:52:06.457255,In Person,scheduled,2026-07-31T16:49:19.457339,a669f01c-9d90-47fe-b1f8-79740e2b0070
337d540e-daab-4e9e-9979-7729b264f6aa,2742825a-3e35-4f86-ae5a-aca92762e3ea,b7d19994-038b-4dbe-8e38-5141d55ae804,7d869788-ef97-4e52-8576-516be6c967ba,,Partnership Discussion,Meeting about project update,2026-10-10T02:31:51.457350,2026-10-10T04:31:51.457350,In Person,completed,2026-01-11T13:36:37.457371,1f4e14bd-50ce-450c-ab7d-5e06108ba712
b909a8b7-ba0a-46f5-ae77-1cce780b00b4,2742825a-3e35-4f86-ae5a-aca92762e3ea,c74050eb-0b79-4cba-8d19-adf0d3e0b9db,,6992205a-25f4-4ebf-a4aa-8018567a7556,Project Update,Meeting about project update,2026-10-13T12:51:12.457378,2026-10-13T14:51:12.457378,Teams,no_show,2026-06-05T12:29:41.457394,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d
35b12450-8c4c-477a-9831-9f4571f96e4c,2742825a-3e35-4f86-ae5a-aca92762e3ea,8c0e1935-13b5-4990-a8a3-0be81dad1a78,,,Sales Call,Meeting about budget review,2026-07-26T20:58:38.457412,2026-07-26T22:58:38.457412,Google Meet,completed,2025-10-05T22:07:19.457429,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
fe1f51dd-429d-41b8-9a14-e2b48741e8da,2742825a-3e35-4f86-ae5a-aca92762e3ea,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d,,,Product Demo,Meeting about quarterly review,2026-08-19T05:26:14.457435,2026-08-19T06:26:14.457435,In Person,completed,2025-12-24T09:14:55.457451,b7d19994-038b-4dbe-8e38-5141d55ae804
a087bc33-ace0-4ead-b717-50063f5b2141,2742825a-3e35-4f86-ae5a-aca92762e3ea,a669f01c-9d90-47fe-b1f8-79740e2b0070,9bebb356-e4f2-47b9-ba54-d795907e0641,d58a6ab0-7896-4676-bad5-ff1222af3081,Board Meeting,Meeting about client check-in,2026-07-08T12:57:13.457457,2026-07-08T13:57:13.457457,Teams,cancelled,2026-04-17T06:31:27.457474,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
72d19099-5eee-4493-8dfb-c84be72ea210,2742825a-3e35-4f86-ae5a-aca92762e3ea,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca,,,Client Check-in,Meeting about sales call,2026-07-16T09:03:17.457481,2026-07-16T10:03:17.457481,Phone,completed,2026-08-03T22:50:46.457496,56bbe842-f0da-4e30-a46c-38025bfb382e
62361b01-c09c-4e3b-9756-a0be3dafe328,2742825a-3e35-4f86-ae5a-aca92762e3ea,8c0e1935-13b5-4990-a8a3-0be81dad1a78,60a6a76a-e1e5-494f-8bca-02f1c94ddcab,,Strategy Meeting,Meeting about team standup,2026-10-16T22:35:34.457503,2026-10-16T23:20:34.457503,Phone,cancelled,2026-01-18T06:08:50.457519,8c0e1935-13b5-4990-a8a3-0be81dad1a78
62b41b45-6f5b-4d8a-9f27-f68d9514df89,2742825a-3e35-4f86-ae5a-aca92762e3ea,56bbe842-f0da-4e30-a46c-38025bfb382e,ecc4175d-570a-4baf-ad85-e00bcd07d481,,Training Workshop,Meeting about client check-in,2026-08-23T03:52:47.457526,2026-08-23T04:22:47.457526,Teams,completed,2026-01-24T08:06:17.457542,126bc002-0870-4341-a019-6dbae3d39a09
a878a953-0bba-4233-9f01-702aef1ddfea,2742825a-3e35-4f86-ae5a-aca92762e3ea,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d,,,Product Demo,Meeting about strategy meeting,2026-06-15T08:43:09.457549,2026-06-15T08:58:09.457549,Zoom,scheduled,2025-10-21T13:51:08.457564,fc5f1462-0be4-4ddf-81a8-aa82b5148124
54a66914-cd18-4bec-8c73-e58e9801c4b6,2742825a-3e35-4f86-ae5a-aca92762e3ea,4a7a2306-6666-4f6b-9b4e-18f69f445d60,,,Budget Review,Meeting about training workshop,2026-06-09T20:53:24.457570,2026-06-09T22:23:24.457570,,completed,2026-04-28T11:58:12.457588,fdbc7119-6732-45ab-9136-cb056076a38a
d4d7012f-5426-4f7c-b29e-376b05580536,2742825a-3e35-4f86-ae5a-aca92762e3ea,56bbe842-f0da-4e30-a46c-38025bfb382e,,81d04eb7-19d1-40ee-8f27-d94391de1298,Support Call,Meeting about project update,2026-10-06T19:01:23.457595,2026-10-06T20:01:23.457595,,no_show,2026-01-06T14:06:27.457611,56bbe842-f0da-4e30-a46c-38025bfb382e
647557dd-dbf4-490c-a7c8-306a19aafe7f,2742825a-3e35-4f86-ae5a-aca92762e3ea,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca,f6bff418-ae88-4dc1-bd8f-a7beb66a7aa6,,Onboarding Session,Meeting about contract negotiation,2026-06-08T04:06:03.457617,2026-06-08T05:36:03.457617,Google Meet,completed,2025-11-16T01:43:39.457634,b7d19994-038b-4dbe-8e38-5141d55ae804
266244ec-3248-4faa-9540-6dc388c44661,2742825a-3e35-4f86-ae5a-aca92762e3ea,1f4e14bd-50ce-450c-ab7d-5e06108ba712,6d0a834e-6517-4f8d-b82a-e7fc299b92bc,,Training Workshop,Meeting about project update,2026-09-10T19:54:15.457652,2026-09-10T21:24:15.457652,In Person,scheduled,2026-07-13T16:38:50.457670,d7b70429-3c34-4940-81f0-2fd516ab47cb
98adab26-c2aa-4d76-89be-e9417499a616,2742825a-3e35-4f86-ae5a-aca92762e3ea,56bbe842-f0da-4e30-a46c-38025bfb382e,74a902bc-17ed-4225-92de-7337e9c67a71,,Support Call,Meeting about project update,2026-10-28T10:45:10.457676,2026-10-28T12:45:10.457676,,cancelled,2026-05-21T13:16:05.457692,d7b70429-3c34-4940-81f0-2fd516ab47cb
28e4a713-3f99-4ede-9849-02cd4fc09ed6,2742825a-3e35-4f86-ae5a-aca92762e3ea,c74050eb-0b79-4cba-8d19-adf0d3e0b9db,1cc996b6-152e-42f8-8163-1f2944d0b494,,Support Call,Meeting about strategy meeting,2026-08-11T23:33:42.457698,2026-08-12T00:33:42.457698,Teams,no_show,2026-03-14T12:20:23.457714,d7b70429-3c34-4940-81f0-2fd516ab47cb
22fa1dad-a07d-433b-8dff-af8cbd30e2e9,2742825a-3e35-4f86-ae5a-aca92762e3ea,56bbe842-f0da-4e30-a46c-38025bfb382e,,,Support Call,Meeting about board meeting,2026-09-26T08:56:58.457721,2026-09-26T09:41:58.457721,,completed,2025-10-10T13:34:42.457740,56bbe842-f0da-4e30-a46c-38025bfb382e
2ae23fd5-d032-4347-927c-407e3c5838b2,2742825a-3e35-4f86-ae5a-aca92762e3ea,c74050eb-0b79-4cba-8d19-adf0d3e0b9db,71d7347a-1d24-4414-bae8-69e507a35d06,,Product Demo,Meeting about budget review,2026-09-12T00:56:47.457746,2026-09-12T01:11:47.457746,Phone,cancelled,2026-08-02T20:37:08.457762,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
2fc2e31b-c348-4a4b-8c91-b779098e0584,2742825a-3e35-4f86-ae5a-aca92762e3ea,c74050eb-0b79-4cba-8d19-adf0d3e0b9db,f5cac3f5-fb4a-418b-ae8e-bd0690de88df,,Support Call,Meeting about project update,2026-07-28T12:31:42.457768,2026-07-28T13:01:42.457768,,completed,2026-07-04T19:51:54.457787,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
45ae7f8c-e623-4157-a168-3462bbcd1358,2742825a-3e35-4f86-ae5a-aca92762e3ea,56bbe842-f0da-4e30-a46c-38025bfb382e,,,Product Demo,Meeting about sales call,2026-10-20T02:42:18.457794,2026-10-20T03:27:18.457794,Phone,cancelled,2025-11-28T01:56:06.457809,4a7a2306-6666-4f6b-9b4e-18f69f445d60
ef9882b2-b74e-4eea-bbed-00cf747072a8,2742825a-3e35-4f86-ae5a-aca92762e3ea,fc5f1462-0be4-4ddf-81a8-aa82b5148124,,,Onboarding Session,Meeting about training workshop,2026-08-03T23:21:05.457815,2026-08-04T00:06:05.457815,Phone,no_show,2026-03-12T16:21:41.457831,a669f01c-9d90-47fe-b1f8-79740e2b0070
04041317-5537-453b-9993-ecb4c6646201,2742825a-3e35-4f86-ae5a-aca92762e3ea,1f4e14bd-50ce-450c-ab7d-5e06108ba712,,,Board Meeting,Meeting about support call,2026-05-25T20:28:06.457837,2026-05-25T21:28:06.457837,In Person,completed,2026-03-04T11:54:30.457852,1f4e14bd-50ce-450c-ab7d-5e06108ba712
4da5744d-6883-484c-b28e-dc24b564897c,2742825a-3e35-4f86-ae5a-aca92762e3ea,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca,,,Board Meeting,Meeting about project update,2026-09-03T20:09:08.457859,2026-09-03T20:39:08.457859,Phone,cancelled,2026-04-10T13:57:36.457874,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
7a4adaa9-3fc0-4df7-b48d-93269b6806ec,2742825a-3e35-4f86-ae5a-aca92762e3ea,1f4e14bd-50ce-450c-ab7d-5e06108ba712,cea0b046-bd4a-452e-b0e3-61a29269bdb5,,Quarterly Review,Meeting about contract negotiation,2026-07-13T20:12:36.457884,2026-07-13T20:42:36.457884,Google Meet,scheduled,2026-05-23T11:27:49.457900,8c0e1935-13b5-4990-a8a3-0be81dad1a78
1d6a121f-e151-4c94-b6ce-b224fee1ed5b,2742825a-3e35-4f86-ae5a-aca92762e3ea,64557d9f-67a1-4513-b6da-e641464f66bb,,,Project Update,Meeting about board meeting,2026-06-24T19:34:56.457907,2026-06-24T21:34:56.457907,Zoom,completed,2026-05-28T13:20:11.457921,126bc002-0870-4341-a019-6dbae3d39a09
cee8d01e-d140-4394-83b2-81748b89f07c,2742825a-3e35-4f86-ae5a-aca92762e3ea,d7b70429-3c34-4940-81f0-2fd516ab47cb,04b592d3-50c6-4e81-a319-f95322dd997a,,Quarterly Review,Meeting about strategy meeting,2026-10-02T05:29:22.457928,2026-10-02T05:44:22.457928,Teams,cancelled,2026-01-11T22:10:41.457945,ae300c2a-88df-4b79-b08f-dabbd0efed46
76a663fa-5cad-4ac1-9c0a-baccf49221b1,2742825a-3e35-4f86-ae5a-aca92762e3ea,1f4e14bd-50ce-450c-ab7d-5e06108ba712,5fa6b9f8-0925-43ce-9804-64e53fb35edc,,Quarterly Review,Meeting about project update,2026-05-19T15:54:22.457951,2026-05-19T16:54:22.457951,Teams,completed,2025-09-04T18:32:55.457967,56bbe842-f0da-4e30-a46c-38025bfb382e
9c59c1ce-43ab-491c-b1e5-c3045d8c4a90,2742825a-3e35-4f86-ae5a-aca92762e3ea,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d,71d7347a-1d24-4414-bae8-69e507a35d06,,Product Demo,Meeting about project update,2026-07-13T21:27:07.457973,2026-07-13T22:57:07.457973,Phone,completed,2025-10-06T03:31:52.457989,fc5f1462-0be4-4ddf-81a8-aa82b5148124
78dff6af-7172-49e1-b2db-16ff20a3569e,2742825a-3e35-4f86-ae5a-aca92762e3ea,126bc002-0870-4341-a019-6dbae3d39a09,,,Project Update,Meeting about board meeting,2026-10-19T09:42:36.457996,2026-10-19T10:27:36.457996,Zoom,scheduled,2026-04-28T01:53:48.458010,4a7a2306-6666-4f6b-9b4e-18f69f445d60
bb077e53-0b33-4e1e-9467-33527ec8ce36,2742825a-3e35-4f86-ae5a-aca92762e3ea,a669f01c-9d90-47fe-b1f8-79740e2b0070,8c85451a-a4ea-4ebb-82b4-53bf3447e668,,Training Workshop,Meeting about client check-in,2026-06-23T09:34:49.458020,2026-06-23T10:34:49.458020,Teams,no_show,2026-06-25T18:42:35.458037,ae300c2a-88df-4b79-b08f-dabbd0efed46
26225b30-84c3-4d45-8276-5a94cc471478,2742825a-3e35-4f86-ae5a-aca92762e3ea,b7d19994-038b-4dbe-8e38-5141d55ae804,997046ae-cac4-4bf8-b00c-8adf9d727dd6,e0707436-8831-40fd-870e-f2bf6e7b48ad,Budget Review,Meeting about contract negotiation,2026-05-16T11:51:44.458043,2026-05-16T13:21:44.458043,Phone,scheduled,2025-12-18T19:18:45.458063,d7b70429-3c34-4940-81f0-2fd516ab47cb
2d32101f-5b72-451f-b7bf-6a01ee8f6b12,2742825a-3e35-4f86-ae5a-aca92762e3ea,fc5f1462-0be4-4ddf-81a8-aa82b5148124,80463376-a790-4a26-a64c-c8f68bd39378,606d405c-a91c-44a9-a1e6-151ede2bfb5d,Contract Negotiation,Meeting about partnership discussion,2026-08-02T03:13:33.458070,2026-08-02T03:28:33.458070,Zoom,scheduled,2026-07-28T04:43:15.458087,ae300c2a-88df-4b79-b08f-dabbd0efed46
8f42d477-2f4f-4ac6-8cda-4e1e6c2f2495,2742825a-3e35-4f86-ae5a-aca92762e3ea,d7b70429-3c34-4940-81f0-2fd516ab47cb,,,Training Workshop,Meeting about team standup,2026-05-13T10:19:15.458093,2026-05-13T11:19:15.458093,Zoom,completed,2026-05-11T16:38:38.458108,8c0e1935-13b5-4990-a8a3-0be81dad1a78
7ecd2749-2c68-4974-bb7b-d591ea6af395,2742825a-3e35-4f86-ae5a-aca92762e3ea,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca,ae85da80-0229-4389-a16c-e51f09755e8b,,Contract Negotiation,Meeting about onboarding session,2026-09-26T20:45:42.458122,2026-09-26T21:15:42.458122,Zoom,no_show,2026-04-15T11:31:50.458139,fc5f1462-0be4-4ddf-81a8-aa82b5148124
46b0a5d1-844c-47e1-9eec-c4d9db87f627,2742825a-3e35-4f86-ae5a-aca92762e3ea,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d,39d4f5d7-8572-4f55-9248-e7b9314ce595,,Performance Review,Meeting about product demo,2026-10-02T02:52:58.458145,2026-10-02T03:22:58.458145,In Person,completed,2026-02-24T16:18:56.458162,64557d9f-67a1-4513-b6da-e641464f66bb
15459464-5e0b-409b-ab4a-28709dca32f7,2742825a-3e35-4f86-ae5a-aca92762e3ea,4a7a2306-6666-4f6b-9b4e-18f69f445d60,,,Product Demo,Meeting about product demo,2026-10-30T05:30:19.458168,2026-10-30T06:30:19.458168,Phone,scheduled,2026-04-17T09:07:06.458183,126bc002-0870-4341-a019-6dbae3d39a09
6d003f51-d870-4f3d-83c6-594586057441,2742825a-3e35-4f86-ae5a-aca92762e3ea,56bbe842-f0da-4e30-a46c-38025bfb382e,,,Board Meeting,Meeting about onboarding session,2026-07-07T02:13:32.458189,2026-07-07T04:13:32.458189,Zoom,scheduled,2026-05-09T00:38:03.458204,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
7dbd6bd7-1d89-482b-8c20-2e431d79002f,2742825a-3e35-4f86-ae5a-aca92762e3ea,8c0e1935-13b5-4990-a8a3-0be81dad1a78,,,Performance Review,Meeting about product demo,2026-08-04T12:24:40.458210,2026-08-04T12:39:40.458210,Google Meet,cancelled,2026-06-13T08:09:42.458225,b7d19994-038b-4dbe-8e38-5141d55ae804
f2788a7c-a0f1-4b96-ba10-3a70ab800872,2742825a-3e35-4f86-ae5a-aca92762e3ea,64557d9f-67a1-4513-b6da-e641464f66bb,,,Training Workshop,Meeting about budget review,2026-10-30T17:57:31.458231,2026-10-30T18:12:31.458231,Google Meet,completed,2026-07-01T21:51:48.458245,a669f01c-9d90-47fe-b1f8-79740e2b0070
23bbd3d1-5bd0-4187-a233-60cfb5e2a8e8,2742825a-3e35-4f86-ae5a-aca92762e3ea,fc5f1462-0be4-4ddf-81a8-aa82b5148124,a32cd356-c07d-4d89-a2ef-955a3fdff3a0,,Onboarding Session,Meeting about board meeting,2026-10-27T01:12:41.458252,2026-10-27T02:42:41.458252,In Person,scheduled,2025-12-24T19:23:30.458267,4a7a2306-6666-4f6b-9b4e-18f69f445d60
0c6a0225-e5fd-4f63-be0a-8bf8cc477621,2742825a-3e35-4f86-ae5a-aca92762e3ea,4a7a2306-6666-4f6b-9b4e-18f69f445d60,,8907818c-8d3f-4ee9-b3c9-b4f74aa53632,Onboarding Session,Meeting about board meeting,2026-07-17T22:44:52.458274,2026-07-18T00:44:52.458274,Teams,completed,2025-10-05T12:43:29.458290,d7b70429-3c34-4940-81f0-2fd516ab47cb
04a7eae7-03b6-49c2-96bb-7cb5302743be,2742825a-3e35-4f86-ae5a-aca92762e3ea,8c0e1935-13b5-4990-a8a3-0be81dad1a78,,c09c3627-6692-4498-a2ea-801df3c81d63,Contract Negotiation,Meeting about sales call,2026-10-18T00:00:09.458296,2026-10-18T00:45:09.458296,,scheduled,2026-04-16T20:05:57.458311,b7d19994-038b-4dbe-8e38-5141d55ae804
857dfbf1-a194-4e43-b98b-426803507fdb,2742825a-3e35-4f86-ae5a-aca92762e3ea,8c0e1935-13b5-4990-a8a3-0be81dad1a78,d62765a8-ae5d-4dac-939d-c433b85f78cf,,Support Call,Meeting about product demo,2026-10-28T16:51:29.458318,2026-10-28T17:06:29.458318,Teams,no_show,2026-01-20T04:50:12.458337,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
88e76202-be69-4ca1-8e7d-a3e138173ea3,2742825a-3e35-4f86-ae5a-aca92762e3ea,56bbe842-f0da-4e30-a46c-38025bfb382e,,,Quarterly Review,Meeting about support call,2026-09-12T02:11:15.458347,2026-09-12T04:11:15.458347,Google Meet,completed,2026-03-16T08:15:33.458362,64557d9f-67a1-4513-b6da-e641464f66bb
f007d5fd-4fc5-408b-8005-65dacc75fb32,2742825a-3e35-4f86-ae5a-aca92762e3ea,fc5f1462-0be4-4ddf-81a8-aa82b5148124,3f90507e-3211-4d1c-af46-0182a0f4a067,006581aa-3022-4977-9cba-5b89272202a7,Onboarding Session,Meeting about contract negotiation,2026-08-28T04:35:23.458368,2026-08-28T04:50:23.458368,Teams,completed,2025-10-02T22:40:58.458385,fdbc7119-6732-45ab-9136-cb056076a38a
fb6e8c5a-f2d6-4a1c-96a9-27ddf3c6dd58,2742825a-3e35-4f86-ae5a-aca92762e3ea,ae300c2a-88df-4b79-b08f-dabbd0efed46,,4978457e-33c8-4f56-b09e-86793b01b246,Product Demo,Meeting about sales call,2026-10-26T18:30:34.458391,2026-10-26T19:00:34.458391,In Person,no_show,2026-04-27T10:15:12.458407,fdbc7119-6732-45ab-9136-cb056076a38a
df23cd63-f47a-4fce-b80a-f84aca321fe2,2742825a-3e35-4f86-ae5a-aca92762e3ea,a669f01c-9d90-47fe-b1f8-79740e2b0070,b9f0e8f0-9328-4be7-bd02-0a4235b87a83,31d1e953-88ad-4e81-a256-833c8a683234,Training Workshop,Meeting about project update,2026-10-17T02:59:23.458413,2026-10-17T03:59:23.458413,Phone,no_show,2025-10-20T19:31:53.458430,8c0e1935-13b5-4990-a8a3-0be81dad1a78
58508bab-7a87-47a7-8006-f3c51a256521,2742825a-3e35-4f86-ae5a-aca92762e3ea,1f4e14bd-50ce-450c-ab7d-5e06108ba712,,,Onboarding Session,Meeting about product demo,2026-05-29T20:39:05.458436,2026-05-29T20:54:05.458436,Phone,scheduled,2026-01-27T02:43:37.458451,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
1be7b765-922c-4028-8255-34d98ec7ce8e,2742825a-3e35-4f86-ae5a-aca92762e3ea,64557d9f-67a1-4513-b6da-e641464f66bb,,b1a03a5a-5692-487d-a394-42a0b3f63699,Partnership Discussion,Meeting about quarterly review,2026-06-20T04:31:01.458457,2026-06-20T06:31:01.458457,Teams,completed,2025-12-10T17:29:06.458472,8c0e1935-13b5-4990-a8a3-0be81dad1a78
4cc79f3f-e319-47f8-b05f-a1b297d9a803,2742825a-3e35-4f86-ae5a-aca92762e3ea,126bc002-0870-4341-a019-6dbae3d39a09,,,Contract Negotiation,Meeting about sales call,2026-11-04T23:47:33.458478,2026-11-05T00:17:33.458478,,cancelled,2025-10-11T02:26:17.458493,b7d19994-038b-4dbe-8e38-5141d55ae804
c40b4986-ee90-4db8-98dd-8ec59d382cda,2742825a-3e35-4f86-ae5a-aca92762e3ea,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d,54bce71c-97b6-4754-9a8b-29490318eed5,32a98904-24ba-480c-b4cf-8be1aabb62e0,Client Check-in,Meeting about quarterly review,2026-06-07T00:25:17.458499,2026-06-07T00:55:17.458499,Zoom,completed,2026-07-15T21:38:52.458516,126bc002-0870-4341-a019-6dbae3d39a09
96647ad4-a8c5-40f9-8a03-8ae22e744164,2742825a-3e35-4f86-ae5a-aca92762e3ea,64557d9f-67a1-4513-b6da-e641464f66bb,cf1c80ae-e8c8-48f0-b186-09c41c7cb16a,,Partnership Discussion,Meeting about performance review,2026-06-06T01:09:42.458522,2026-06-06T01:24:42.458522,Google Meet,cancelled,2025-11-02T19:02:51.458539,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
12dd34e6-0489-45f7-9eac-9480d5d1a10e,2742825a-3e35-4f86-ae5a-aca92762e3ea,64557d9f-67a1-4513-b6da-e641464f66bb,,72fb6cc0-a3a0-4a48-bec1-6b514dd9222d,Team Standup,Meeting about board meeting,2026-05-26T10:55:15.458545,2026-05-26T12:55:15.458545,Google Meet,completed,2026-01-16T04:33:00.458561,fdbc7119-6732-45ab-9136-cb056076a38a
df93a87d-5e9d-4c8b-8ebb-bcb17b0e8df6,2742825a-3e35-4f86-ae5a-aca92762e3ea,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca,,,Product Demo,Meeting about budget review,2026-08-10T05:44:00.458570,2026-08-10T06:44:00.458570,Google Meet,no_show,2025-12-18T08:02:58.458586,1f4e14bd-50ce-450c-ab7d-5e06108ba712
2706d781-32b8-4494-9518-3cadd2b7ce29,2742825a-3e35-4f86-ae5a-aca92762e3ea,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d,c2a18e03-c0c8-4418-a0d4-d67983263528,,Project Update,Meeting about quarterly review,2026-09-09T11:08:35.458592,2026-09-09T11:38:35.458592,Phone,completed,2025-10-25T01:04:26.458609,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d
358336cf-5a05-4ea6-b637-b4a27d8637bc,2742825a-3e35-4f86-ae5a-aca92762e3ea,56bbe842-f0da-4e30-a46c-38025bfb382e,2616910a-21ea-4caa-8a0b-7ebf0c14b099,,Project Update,Meeting about performance review,2026-05-27T23:09:04.458615,2026-05-28T00:09:04.458615,Zoom,cancelled,2026-07-11T22:11:56.458631,56bbe842-f0da-4e30-a46c-38025bfb382e
58eceae3-5ab3-483e-b741-60b44087c612,2742825a-3e35-4f86-ae5a-aca92762e3ea,1f4e14bd-50ce-450c-ab7d-5e06108ba712,,,Budget Review,Meeting about support call,2026-05-14T14:03:25.458637,2026-05-14T15:03:25.458637,Google Meet,cancelled,2025-11-01T09:12:54.458662,a669f01c-9d90-47fe-b1f8-79740e2b0070
e429db45-b507-4c33-8268-b1bb5eb912db,2742825a-3e35-4f86-ae5a-aca92762e3ea,b7d19994-038b-4dbe-8e38-5141d55ae804,8c85451a-a4ea-4ebb-82b4-53bf3447e668,,Support Call,Meeting about board meeting,2026-10-30T21:56:39.458669,2026-10-30T23:56:39.458669,In Person,scheduled,2025-11-30T04:04:32.458684,c74050eb-0b79-4cba-8d19-adf0d3e0b9db
dcce3878-5b07-40fe-b505-6bf5292fa1a0,2742825a-3e35-4f86-ae5a-aca92762e3ea,ae300c2a-88df-4b79-b08f-dabbd0efed46,,60e56974-f15f-4c24-bc13-9970989bab01,Performance Review,Meeting about quarterly review,2026-05-15T01:20:37.458690,2026-05-15T01:35:37.458690,Teams,scheduled,2026-07-27T23:44:57.458706,20c3bda5-fea6-4ea8-a48c-7cd0305cde2d
0269fdba-be7e-4cea-bf58-b876681e1e2e,2742825a-3e35-4f86-ae5a-aca92762e3ea,1f4e14bd-50ce-450c-ab7d-5e06108ba712,,,Training Workshop,Meeting about product demo,2026-06-10T21:57:54.458712,2026-06-10T23:27:54.458712,Zoom,scheduled,2026-05-24T15:14:55.458727,a3cb50e2-619e-40b9-82fa-b0ae6c6c06ca
466a13ca-9c80-402a-a1d1-fefb0c780e9f,2742825a-3e35-4f86-ae5a-aca92762e3ea,a669f01c-9d90-47fe-b1f8-79740e2b0070,2f15845d-b2e3-4563-bfc8-83cf8a62871f,,Support Call,Meeting about quarterly review,2026-05-23T16:20:40.458733,2026-05-23T16:50:40.458733,Teams,no_show,2026-02-13T20:47:12.458749,fc5f1462-0be4-4ddf-81a8-aa82b5148124
38ef2b2c-7ff2-48eb-bbe9-f3b07f15a59a,2742825a-3e35-4f86-ae5a-aca92762e3ea,8c0e1935-13b5-4990-a8a3-0be81dad1a78,d59f00f5-9f56-4bf6-ad11-a36fd376bd67,,Performance Review,Meeting about strategy meeting,2026-06-08T06:22:55.458756,2026-06-08T07:07:55.458756,In Person,no_show,2026-06-05T19:45:57.458772,4a7a2306-6666-4f6b-9b4e-18f69f445d60
