id,tenant_id,contact_id,company_id,invoice_number,title,status,issue_date,due_date,sent_at,paid_at,subtotal,tax_rate,tax_amount,total_amount,amount_paid,balance_due,currency,notes,deal_id,created_at,created_by
3726bb29-d353-470a-9fc8-f7dd3f37789a,2742825a-3e35-4f86-ae5a-aca92762e3ea,cc0ee7cb-0360-432a-b8dd-3dd804104d07,,INV-001352,Invoice for Products,viewed,2026-07-09,2026-11-18,2026-05-30T21:18:10.353491,,33086.38,0,0.0,33086.38,0,33086.38,USD,Thank you for your business!,,2026-01-19T04:09:30.353497,
d78bb9b1-7e6b-4716-988c-72f157aad13a,2742825a-3e35-4f86-ae5a-aca92762e3ea,246c91bd-33d4-453c-ab4d-711a28f691d5,3a761bd5-e4f9-4414-8cf3-80a871ed6f55,INV-001353,Invoice for Services,viewed,2025-12-14,2027-01-11,2026-05-23T10:41:04.353524,,3250.34,10,325.03,3575.37,0,3575.37,USD,,,2025-11-20T10:25:53.353530,
73006624-aea6-4e91-8fb3-eb640a8119d9,2742825a-3e35-4f86-ae5a-aca92762e3ea,f0091b69-9989-4a98-943e-42037accfe3f,,INV-001354,Invoice for Consulting,partial,2025-10-27,2027-01-16,2026-07-12T14:05:15.353557,,50598.05,20,10119.61,60717.66,30358.83,30358.83,USD,Thank you for your business!,,2025-11-19T15:52:01.353566,
579242d9-a494-4198-8d2f-6b10077689a2,2742825a-3e35-4f86-ae5a-aca92762e3ea,0c45aa19-09a8-49b8-a1cd-78d71641f104,,INV-001355,Invoice for Products,overdue,2026-03-18,2026-11-02,2026-08-04T14:48:40.353597,,29170.72,8,2333.66,31504.38,0,31504.38,USD,,,2026-05-05T13:58:31.353603,
b83a4348-809e-4186-a749-c750214e68fe,2742825a-3e35-4f86-ae5a-aca92762e3ea,fd2f1e9c-f857-4059-8412-6c204dea4505,c889537a-20bc-41e0-8c25-653e6669c93c,INV-001356,Invoice for Support,overdue,2026-02-17,2026-09-17,2026-07-22T04:20:45.353629,,38488.48,0,0.0,38488.48,0,38488.48,USD,Thank you for your business!,d61816cc-18e9-4147-80f0-b6978f4e7ad4,2025-12-18T20:24:56.353636,
6c65091f-2b0e-43e6-847e-3adb2689a16d,2742825a-3e35-4f86-ae5a-aca92762e3ea,53c310cd-6836-4fe7-a600-4f5d83880d8d,2b083633-aaaf-488e-bbcb-87b4666406a4,INV-001357,Invoice for Subscription,viewed,2026-01-16,2026-08-09,2026-07-14T16:29:14.353670,,34511.34,0,0.0,34511.34,0,34511.34,USD,Thank you for your business!,,2026-07-29T04:41:02.353676,
d7ed6f6c-8f05-4e18-92ee-186a3680eee1,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,INV-001358,Invoice for Consulting,sent,2026-06-05,2026-10-01,2026-08-05T14:08:06.353701,,85256.56,10,8525.66,93782.22,0,93782.22,USD,Thank you for your business!,52cc69f9-77c4-4dcf-9f28-1e72df8ebce9,2026-07-15T14:20:59.353709,
a9522ace-e51c-4a28-bb69-de6b04c8e157,2742825a-3e35-4f86-ae5a-aca92762e3ea,00a2c887-de53-439f-94f2-67eb6917672d,31ea00b9-e353-4821-8299-98bf62213a2d,INV-001359,Invoice for Products,paid,2026-05-15,2026-08-11,2026-08-04T10:13:03.353736,2026-07-18T12:15:43.353741,13647.74,8,1091.82,14739.56,14739.56,0,USD,Thank you for your business!,,2026-07-30T03:39:15.353747,
45788fa3-1ce5-402f-a2ab-bf2db14f323c,2742825a-3e35-4f86-ae5a-aca92762e3ea,efaa110b-c998-4451-8070-5d165cd901f6,,INV-001360,Invoice for Services,partial,2025-08-31,2026-09-17,2026-04-24T09:16:28.353773,,77926.69,5,3896.33,81823.02,40911.51,40911.51,USD,Thank you for your business!,,2025-08-23T21:00:15.353779,
ec4e5833-6325-4a90-a934-b1290e299de2,2742825a-3e35-4f86-ae5a-aca92762e3ea,b9544eee-5274-4a17-ab54-fdf6ed7c6859,c064a9d2-b45b-432d-be7a-edae9ef1bb39,INV-001361,Invoice for Services,paid,2026-01-07,2026-10-09,2026-05-26T14:21:14.353806,2026-07-08T19:00:37.353811,80306.44,15,12045.97,92352.41,92352.41,0,USD,Thank you for your business!,,2026-05-04T13:46:09.353817,
fb4fd7a1-d9c3-448f-af64-3bce704d824b,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,INV-001362,Invoice for Products,paid,2025-10-26,2026-09-06,2026-04-19T18:07:44.353842,2026-07-21T19:14:28.353847,9395.5,0,0.0,9395.5,9395.5,0,USD,,,2025-12-06T17:10:29.353853,
b82d8fa8-1192-4e03-a7cb-150ea4e619d8,2742825a-3e35-4f86-ae5a-aca92762e3ea,319aefd8-1458-49a1-a578-1cad54e408ed,,INV-001363,Invoice for Subscription,paid,2026-04-20,2027-01-02,2026-07-23T02:57:35.353883,2026-05-20T07:31:05.353888,60757.08,8,4860.57,65617.65,65617.65,0,USD,,,2025-08-27T11:10:13.353894,
7c618fa7-c496-4ee7-a332-15d329e05520,2742825a-3e35-4f86-ae5a-aca92762e3ea,efbd3c14-770f-492f-8df4-c40b95a10c3f,104c7319-e4ac-475c-aae0-cb4171001645,INV-001364,Invoice for Products,sent,2025-11-20,2026-11-02,2026-07-24T18:53:02.353921,,12074.98,7.5,905.62,12980.6,0,12980.6,USD,Thank you for your business!,90965e98-b8e5-4e8f-96da-f0da2bbd9abf,2025-10-30T08:36:26.353928,
5c1878a5-fb66-43e4-b638-9625742df8b3,2742825a-3e35-4f86-ae5a-aca92762e3ea,93eda350-cc17-4a69-9f15-cd35dc1f74f9,,INV-001365,Invoice for Products,cancelled,2026-04-08,2027-01-12,2026-07-31T12:24:46.353954,,37608.8,0,0.0,37608.8,0,37608.8,USD,Thank you for your business!,efb13c2a-03f0-4b80-affc-70e2fbda7a58,2026-06-30T17:55:06.353961,
c56b6b77-978a-4634-84f1-1d2672c5c3b6,2742825a-3e35-4f86-ae5a-aca92762e3ea,eca4aa00-dd5c-44cd-a520-7bd913959c48,,INV-001366,Invoice for Consulting,cancelled,2025-10-30,2026-08-11,2026-06-07T17:47:18.353986,,11230.02,0,0.0,11230.02,0,11230.02,USD,Thank you for your business!,,2025-10-31T18:36:09.353992,
a3753a08-d34a-4403-8884-6b1330cf2f31,2742825a-3e35-4f86-ae5a-aca92762e3ea,,c5d94488-c6f1-4c58-a6bf-056ede00e28e,INV-001367,Invoice for Support,partial,2026-07-21,2026-09-06,2026-04-25T02:26:09.354018,,55295.49,10,5529.55,60825.04,30412.52,30412.52,USD,,,2026-01-12T16:01:16.354024,
90b72d4b-7edc-44b7-bd6b-dd08c8bc87b8,2742825a-3e35-4f86-ae5a-aca92762e3ea,580aed8c-4daa-4616-ac00-ae2561c4f3d6,,INV-001368,Invoice for Services,viewed,2026-07-14,2026-11-16,2026-05-21T23:35:59.354054,,61492.52,5,3074.63,64567.15,0,64567.15,USD,Thank you for your business!,,2026-02-14T07:53:25.354060,
e7dd71a7-45a5-4c97-bc6d-c0d5ff04021f,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,INV-001369,Invoice for Support,draft,2025-10-28,2026-12-03,,,22566.61,10,2256.66,24823.27,0,24823.27,USD,Thank you for your business!,,2026-02-15T03:47:17.354123,
6544aa26-3b9e-4481-a727-05fd6e70da1f,2742825a-3e35-4f86-ae5a-aca92762e3ea,e235781d-93fd-46aa-8d36-2d84ade71193,638a2764-e40e-4b12-a511-837488fc9a06,INV-001370,Invoice for Services,sent,2025-09-09,2026-08-29,2026-05-29T17:25:21.354178,,67677.12,15,10151.57,77828.69,0,77828.69,USD,Thank you for your business!,,2026-07-24T15:03:58.354187,
b478279f-f3bb-4ba8-9045-f30b95f9e949,2742825a-3e35-4f86-ae5a-aca92762e3ea,4a0952fd-15a4-4f30-976c-a5bb2a6d1770,,INV-001371,Invoice for Consulting,overdue,2026-03-20,2026-11-18,2026-06-29T16:13:42.354235,,66793.15,8,5343.45,72136.6,0,72136.6,USD,Thank you for your business!,,2026-03-17T16:33:44.354244,
71de1e9e-8fa4-428d-9b61-45b50fb535ac,2742825a-3e35-4f86-ae5a-aca92762e3ea,,0a1b7ba3-136e-4fbb-8a4b-391b63c12572,INV-001372,Invoice for Products,partial,2025-11-14,2026-09-23,2026-07-26T11:50:02.354285,,83075.81,0,0.0,83075.81,41537.905,41537.905,USD,,b28d55b8-cfeb-4ef1-b936-71d8d7f61ca9,2026-01-18T09:56:54.354296,
5e23d594-09fe-4851-bbe9-8fa3641e6cab,2742825a-3e35-4f86-ae5a-aca92762e3ea,,96544f3e-eda4-4fa2-95d1-de6e5741e1a0,INV-001373,Invoice for Support,viewed,2025-08-29,2027-01-09,2026-03-09T06:37:12.354342,,13421.98,10,1342.2,14764.18,0,14764.18,USD,Thank you for your business!,,2026-03-11T13:49:47.354351,
d89a2b1c-1f09-4844-ae57-f3b422722d31,2742825a-3e35-4f86-ae5a-aca92762e3ea,ca809fd5-ab94-4738-9c8b-316670fcfe4c,,INV-001374,Invoice for Support,draft,2025-10-10,2027-01-01,,,14535.37,0,0.0,14535.37,0,14535.37,USD,Thank you for your business!,,2026-01-10T03:47:36.354391,
416cb33f-17ef-46c2-9132-77543622c23a,2742825a-3e35-4f86-ae5a-aca92762e3ea,db0c4861-0afb-4ef6-936d-76c2e2c57fd7,,INV-001375,Invoice for Consulting,cancelled,2026-01-19,2026-11-22,2026-04-03T22:30:38.354430,,36413.04,7.5,2730.98,39144.02,0,39144.02,USD,Thank you for your business!,,2026-08-01T10:47:25.354438,
aee024aa-14df-4ecb-8068-9510a96504be,2742825a-3e35-4f86-ae5a-aca92762e3ea,,72d78bcb-aaaf-42c9-94f3-c47af4f31a08,INV-001376,Invoice for Services,partial,2026-01-23,2026-11-19,2026-02-13T08:13:27.354490,,1223.24,15,183.49,1406.73,703.365,703.365,USD,,,2026-04-03T16:08:26.354499,
97ec6398-2f00-4033-bbcf-ac13f12f2d23,2742825a-3e35-4f86-ae5a-aca92762e3ea,04b592d3-50c6-4e81-a319-f95322dd997a,83a4f3ae-6914-419d-8e8d-ed8aa58c54e2,INV-001377,Invoice for Services,overdue,2026-05-05,2026-10-22,2026-04-08T07:10:36.354548,,93904.11,0,0.0,93904.11,0,93904.11,USD,,,2026-06-03T15:21:13.354556,
51b991be-a6c8-48b3-9dae-02f50b9b4a5e,2742825a-3e35-4f86-ae5a-aca92762e3ea,,2ac5090d-d493-459b-8c9f-61e85d7b8454,INV-001378,Invoice for Services,partial,2026-08-07,2026-08-28,2026-05-22T19:08:07.354601,,64649.55,5,3232.48,67882.03,33941.015,33941.015,USD,,,2025-09-17T14:32:32.354609,
ee4477e7-ccb0-4eb7-b8f6-129f87113287,2742825a-3e35-4f86-ae5a-aca92762e3ea,b7e07c74-4efb-4bd1-a8ce-8ac51bc138e6,,INV-001379,Invoice for Products,overdue,2025-10-09,2026-09-10,2026-06-13T05:20:23.354649,,63341.93,7.5,4750.64,68092.57,0,68092.57,USD,,,2026-06-01T23:11:57.354658,
a405811c-08d4-4fad-be6e-8fa6b66ff58c,2742825a-3e35-4f86-ae5a-aca92762e3ea,5b5fdf18-071a-42ac-b6fb-c14985172f5e,,INV-001380,Invoice for Consulting,sent,2026-05-20,2026-11-24,2026-03-24T09:44:54.354697,,78297.1,7.5,5872.28,84169.38,0,84169.38,USD,,,2025-10-30T17:11:33.354706,
7892ba32-d3c7-4e82-b004-19cc88d0d3a3,2742825a-3e35-4f86-ae5a-aca92762e3ea,612e047d-e788-4be0-80e6-3c1dada90524,,INV-001381,Invoice for Services,draft,2026-06-19,2026-11-25,,,31897.4,10,3189.74,35087.14,0,35087.14,USD,,,2025-09-03T02:00:10.354746,
56ecfa1e-70e4-443f-aa2a-d0aa31723c29,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,INV-001382,Invoice for Services,paid,2025-09-20,2026-09-27,2026-08-06T16:11:15.354784,2026-07-30T05:48:05.354791,37995.71,8,3039.66,41035.37,41035.37,0,USD,Thank you for your business!,,2026-05-07T12:24:21.354800,
2f507091-cf68-4b73-a21e-7e38629e13fc,2742825a-3e35-4f86-ae5a-aca92762e3ea,,e2656ed5-072a-4033-a824-c4ae064e08d0,INV-001383,Invoice for Services,sent,2025-11-18,2027-01-19,2026-07-14T22:49:22.354840,,72404.69,5,3620.23,76024.92,0,76024.92,USD,,25582f29-efc0-4e56-98b5-e202539a28dc,2025-10-20T13:37:18.354851,
967922e1-f78c-4ec4-8835-2058c48c31c9,2742825a-3e35-4f86-ae5a-aca92762e3ea,5c32b72a-7a52-49a0-a953-c85581ca213e,,INV-001384,Invoice for Products,sent,2026-05-20,2026-11-13,2026-05-18T03:06:36.354898,,8920.69,0,0.0,8920.69,0,8920.69,USD,Thank you for your business!,,2026-04-22T03:31:34.354907,
20faacf2-e6de-4584-b7f5-2a323d7d20b8,2742825a-3e35-4f86-ae5a-aca92762e3ea,ba2a22f1-abf4-4905-8f48-8a2bfe336d49,,INV-001385,Invoice for Support,draft,2026-02-09,2026-08-29,,,31890.74,10,3189.07,35079.81,0,35079.81,USD,,,2025-10-15T11:35:50.354948,
35fdba73-03e3-4a40-926d-acd0b214d346,2742825a-3e35-4f86-ae5a-aca92762e3ea,795f816e-c49c-4731-afc7-62947e754524,,INV-001386,Invoice for Consulting,overdue,2025-09-09,2026-12-02,2026-02-28T12:21:02.354988,,18141.0,8,1451.28,19592.28,0,19592.28,USD,,,2025-10-07T04:10:59.354996,
813f248d-1f1d-43a2-abb5-b36eaee2c0be,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,INV-001387,Invoice for Services,cancelled,2026-07-16,2026-09-09,2026-04-15T08:22:59.355039,,88468.62,0,0.0,88468.62,0,88468.62,USD,Thank you for your business!,80f6dcf6-dd21-42cd-a796-863214145dfb,2026-05-30T15:23:35.355049,
ffeb492f-c5d5-4823-aaa1-ed3a342e81ae,2742825a-3e35-4f86-ae5a-aca92762e3ea,67a897e5-6907-4d71-bf84-38e476c5d0ce,,INV-001388,Invoice for Products,cancelled,2026-03-08,2026-11-18,2026-07-29T14:18:31.355093,,57527.57,15,8629.14,66156.71,0,66156.71,USD,Thank you for your business!,,2026-03-18T02:14:46.355102,
b58aebe3-4752-43fe-98db-631215fd4b38,2742825a-3e35-4f86-ae5a-aca92762e3ea,be0be27f-4252-44f2-8fae-183e8662aa5f,,INV-001389,Invoice for Subscription,paid,2025-12-17,2026-09-04,2026-05-01T23:11:00.355152,2026-07-10T13:01:39.355160,94753.4,7.5,7106.51,101859.91,101859.91,0,USD,Thank you for your business!,,2026-02-25T13:27:32.355169,
732cb3d1-1d15-469e-9225-a4e7efaab863,2742825a-3e35-4f86-ae5a-aca92762e3ea,,b9172d61-a4c3-4945-bc00-6e7bd0e90b23,INV-001390,Invoice for Consulting,viewed,2026-03-13,2027-01-28,2026-06-24T04:27:36.355211,,76093.23,20,15218.65,91311.88,0,91311.88,USD,Thank you for your business!,,2025-08-09T08:27:28.355220,
c16407f6-0701-4c7f-8831-674265f4cdd8,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,INV-001391,Invoice for Subscription,viewed,2026-01-18,2026-08-16,2026-03-14T23:28:19.355262,,58358.87,15,8753.83,67112.7,0,67112.7,USD,,,2025-09-14T22:00:12.355272,
4d2fcd75-bb81-40ff-8aeb-de155a2e196f,2742825a-3e35-4f86-ae5a-aca92762e3ea,,8476e161-5248-4699-9db5-966bc2e65520,INV-001392,Invoice for Products,viewed,2026-06-10,2026-09-23,2026-07-10T09:26:55.355312,,14781.24,20,2956.25,17737.49,0,17737.49,USD,Thank you for your business!,,2025-11-26T12:44:28.355321,
3388f4db-3493-4740-a595-7fe0c49d63bd,2742825a-3e35-4f86-ae5a-aca92762e3ea,,bafb2fb9-2916-43cc-b5f2-e625aa6f69d3,INV-001393,Invoice for Consulting,viewed,2026-07-18,2026-10-07,2026-04-28T09:56:41.355361,,85270.78,5,4263.54,89534.32,0,89534.32,USD,,,2025-12-21T03:34:28.355371,
72838a09-c7a7-4829-9e8b-bd4813b85581,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,INV-001394,Invoice for Subscription,viewed,2025-12-05,2027-01-29,2026-06-09T15:41:35.355416,,34744.47,15,5211.67,39956.14,0,39956.14,USD,,,2025-11-25T12:13:22.355426,
fc34f93b-0be9-45d6-b329-ad6f7b963e37,2742825a-3e35-4f86-ae5a-aca92762e3ea,,7067a74c-d7fe-485a-90b0-c5ccaceeff21,INV-001395,Invoice for Products,viewed,2026-02-27,2026-09-24,2026-05-04T07:10:56.355479,,72740.75,0,0.0,72740.75,0,72740.75,USD,,1e0ec0ec-8c0e-4ef5-a0f2-8d4e9c43c167,2026-06-02T08:34:38.355490,
6403569d-e41d-4ba6-8296-d85d45fdbeae,2742825a-3e35-4f86-ae5a-aca92762e3ea,4aaf22b7-d61a-48d9-9271-96c200d3edc8,,INV-001396,Invoice for Products,viewed,2025-08-23,2026-08-09,2026-08-04T20:51:09.355531,,40795.21,15,6119.28,46914.49,0,46914.49,USD,,2f2392cf-3809-4170-aefc-f58c8f5c59b2,2025-08-23T16:25:06.355542,
295897e9-a53a-411c-9a10-db6896087475,2742825a-3e35-4f86-ae5a-aca92762e3ea,c4ba7e78-cee1-4ea5-9d2b-7eeb6a49866f,25b004aa-eb9b-4f89-8cb1-de7862c9a4d6,INV-001397,Invoice for Consulting,overdue,2026-06-23,2026-11-20,2026-07-04T18:19:38.355592,,42909.47,0,0.0,42909.47,0,42909.47,USD,Thank you for your business!,,2025-12-11T04:01:20.355601,
ac0ee07f-ab07-4a4c-9f3e-0a0a2acdf911,2742825a-3e35-4f86-ae5a-aca92762e3ea,,1b4b7738-56c7-4c85-b4fa-bd8025b07d5a,INV-001398,Invoice for Products,draft,2026-05-08,2026-09-04,,,38516.59,15,5777.49,44294.08,0,44294.08,USD,,6326b142-d997-46bc-89ac-140499a6e8d4,2026-03-25T09:38:42.355644,
8c3ff447-c28d-4a20-9b1f-7951d4657568,2742825a-3e35-4f86-ae5a-aca92762e3ea,bbb90409-b563-48e4-951a-908706ced18f,,INV-001399,Invoice for Support,sent,2026-06-09,2026-09-04,2026-05-24T03:07:01.355690,,12057.43,0,0.0,12057.43,0,12057.43,USD,,,2026-06-18T09:15:00.355700,
b25eeefd-2f74-467b-9ba7-8b6008c1581c,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,INV-001400,Invoice for Support,partial,2025-10-02,2027-01-15,2026-08-04T07:48:39.355739,,8159.74,5,407.99,8567.73,4283.865,4283.865,USD,Thank you for your business!,,2026-05-14T19:56:45.355749,
22a6c1b2-6acc-412f-92c1-310c0fd5ab55,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,INV-001401,Invoice for Subscription,partial,2025-11-02,2027-02-05,2026-05-31T04:06:46.355821,,59960.82,15,8994.12,68954.94,34477.47,34477.47,USD,,,2025-08-26T19:10:32.355831,
90076617-fd21-45d0-aca5-eec7fcce3fd4,2742825a-3e35-4f86-ae5a-aca92762e3ea,f07a79e9-2016-4b74-ad7d-b66859db9ab5,,INV-001402,Invoice for Support,overdue,2026-07-26,2026-08-13,2026-05-17T22:58:14.355871,,33520.07,15,5028.01,38548.08,0,38548.08,USD,Thank you for your business!,,2026-01-03T08:01:39.355881,
fa81e3ad-71f1-4cea-bf15-7c9ad2c83d9f,2742825a-3e35-4f86-ae5a-aca92762e3ea,ac36d079-12bd-4ee2-a8b3-efb8c3852aea,ee2a9d1c-23ca-4808-8e74-48d81052a140,INV-001403,Invoice for Consulting,overdue,2025-10-20,2026-10-15,2026-07-20T15:49:31.355930,,9568.34,7.5,717.63,10285.97,0,10285.97,USD,Thank you for your business!,,2026-05-29T16:16:47.355939,
4a49d69b-6c92-4276-b24d-1deaa515ec8a,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,INV-001404,Invoice for Support,sent,2026-04-20,2026-12-21,2026-02-11T07:42:32.355980,,58584.51,0,0.0,58584.51,0,58584.51,USD,,8e9beb49-3e9d-40ac-bd2f-11235e127906,2026-01-13T06:03:54.355991,
95eebd4f-78af-4e2e-86e9-10d0ec390dc0,2742825a-3e35-4f86-ae5a-aca92762e3ea,4c7b199f-5cd1-49e7-94b0-bfcfd6036068,,INV-001405,Invoice for Products,paid,2026-01-21,2026-12-03,2026-07-20T14:41:37.356042,2026-07-17T15:54:08.356050,15624.65,10,1562.46,17187.11,17187.11,0,USD,,,2026-04-10T07:23:30.356059,
82f0dd01-f6f9-4bca-bee4-14747404585d,2742825a-3e35-4f86-ae5a-aca92762e3ea,c5a2af1b-ed17-48df-8f46-8abfcf112d6e,,INV-001406,Invoice for Consulting,draft,2025-12-17,2026-10-16,,,22480.25,15,3372.04,25852.29,0,25852.29,USD,Thank you for your business!,,2025-11-15T07:04:22.356117,
2495a867-b025-41b4-b399-f336266e95fa,2742825a-3e35-4f86-ae5a-aca92762e3ea,a369935e-c8b2-4931-ab86-3f84655fc276,,INV-001407,Invoice for Support,overdue,2026-05-17,2026-10-18,2026-07-01T07:40:27.356159,,66541.22,8,5323.3,71864.52,0,71864.52,USD,Thank you for your business!,,2026-01-17T09:07:14.356167,
1557903c-72f7-4f9c-aed9-22260157df71,2742825a-3e35-4f86-ae5a-aca92762e3ea,f2addfd4-a28c-4108-89c4-0ae146c2a05a,,INV-001408,Invoice for Consulting,sent,2026-07-26,2026-11-28,2026-04-21T07:17:36.356207,,30045.11,15,4506.77,34551.88,0,34551.88,USD,,,2026-05-26T07:43:28.356216,
b61b8a3f-ed6c-452f-9ea0-9d3ecaa7bf09,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,INV-001409,Invoice for Support,sent,2026-02-05,2026-09-04,2026-02-28T20:47:39.356255,,33046.51,7.5,2478.49,35525.0,0,35525.0,USD,,53b6bcb7-2264-43cd-898b-5396d55f07ae,2026-06-06T04:54:37.356266,
ba0516c6-7198-433e-bc47-7be131214d4c,2742825a-3e35-4f86-ae5a-aca92762e3ea,,e6bd936d-a3cb-4960-a32a-6f0c33a572c4,INV-001410,Invoice for Support,paid,2026-04-30,2026-11-26,2026-02-28T22:23:24.356306,2026-05-14T06:25:46.356315,7667.37,20,1533.47,9200.84,9200.84,0,USD,,d17796e0-a48e-4f4d-a0a9-594c7346d007,2025-09-13T17:31:31.356325,
bbf44c70-c9ff-4f9d-9fbc-4854c8e5c788,2742825a-3e35-4f86-ae5a-aca92762e3ea,fd073594-abf7-4373-8be3-29d2045c5408,91ddcf16-b64f-44c8-9e61-4e1fca15c9b3,INV-001411,Invoice for Subscription,overdue,2026-04-16,2026-10-09,2026-06-30T21:21:52.356369,,53230.9,7.5,3992.32,57223.22,0,57223.22,USD,,00a633c0-0144-4c6b-a5ce-a31a792b7de6,2025-10-09T02:43:11.356381,
5df1bf2f-c5a2-4940-b763-d096de1049bb,2742825a-3e35-4f86-ae5a-aca92762e3ea,f0b6b9e1-f034-465e-ab17-1e09ab06db4d,d875bdc7-fba2-48a5-941a-72e90f3a1ccf,INV-001412,Invoice for Services,cancelled,2025-08-29,2026-10-06,2026-07-11T16:14:13.356426,,96338.99,8,7707.12,104046.11,0,104046.11,USD,Thank you for your business!,fbc0b47d-2a2a-447b-aee5-585b47f2204f,2026-03-15T04:37:09.356437,
5cc34b0f-3748-426f-af2b-213effaaf0a4,2742825a-3e35-4f86-ae5a-aca92762e3ea,,067fd4ef-8bdb-419d-bb82-82821ad2f0b8,INV-001413,Invoice for Products,paid,2026-04-18,2026-11-14,2026-03-15T03:47:42.356491,2026-05-13T04:41:51.356500,26869.28,10,2686.93,29556.21,29556.21,0,USD,,,2026-04-12T10:29:40.356509,
39c8fc51-1591-4537-b124-02604c2f838a,2742825a-3e35-4f86-ae5a-aca92762e3ea,,2ac5090d-d493-459b-8c9f-61e85d7b8454,INV-001414,Invoice for Subscription,viewed,2026-05-04,2026-10-26,2026-05-07T08:56:21.356550,,48363.08,10,4836.31,53199.39,0,53199.39,USD,,,2025-11-07T17:17:23.356559,
1a561270-873a-4eae-bab9-55bb8ef91882,2742825a-3e35-4f86-ae5a-aca92762e3ea,bcbea78e-d606-4cc3-9180-039a91005728,,INV-001415,Invoice for Subscription,draft,2026-06-26,2026-12-30,,,68815.31,15,10322.3,79137.61,0,79137.61,USD,Thank you for your business!,ecaf81a1-c832-4fd4-85e3-3c23bc160b57,2025-09-23T12:06:32.356602,
16f095c9-4e3a-4702-b476-ccc237b6d2bd,2742825a-3e35-4f86-ae5a-aca92762e3ea,9bebb356-e4f2-47b9-ba54-d795907e0641,8476e161-5248-4699-9db5-966bc2e65520,INV-001416,Invoice for Support,overdue,2025-10-24,2026-10-31,2026-07-01T22:18:43.356644,,77081.78,15,11562.27,88644.05,0,88644.05,USD,Thank you for your business!,,2025-09-30T09:45:48.356654,
7c2e45ad-b135-4f37-8f25-89affb504393,2742825a-3e35-4f86-ae5a-aca92762e3ea,dd11b688-3d38-4fe0-9d8e-3c3606cdce6b,e55903be-833a-49fd-9b08-86fda6b42306,INV-001417,Invoice for Support,overdue,2025-09-13,2026-11-11,2026-02-23T01:40:06.356696,,76241.63,7.5,5718.12,81959.75,0,81959.75,USD,Thank you for your business!,,2026-03-25T07:31:09.356705,
fd328bb4-b24c-4268-a700-18bed7c48d34,2742825a-3e35-4f86-ae5a-aca92762e3ea,,dce7cf5b-14ef-40b0-a462-b6290c538834,INV-001418,Invoice for Support,cancelled,2026-08-02,2026-11-24,2026-07-05T21:14:03.356747,,86731.75,10,8673.17,95404.92,0,95404.92,USD,Thank you for your business!,,2025-11-10T20:05:51.356757,
b9df1515-63eb-4108-8105-356e9f24d11a,2742825a-3e35-4f86-ae5a-aca92762e3ea,,a6376469-551a-4a9d-81cb-380635ea9154,INV-001419,Invoice for Support,draft,2026-01-05,2026-12-23,,,96833.6,8,7746.69,104580.29,0,104580.29,USD,Thank you for your business!,,2025-08-26T16:39:02.356811,
a8315a55-ebfd-4ba1-9030-a09f8aaa6f06,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,INV-001420,Invoice for Consulting,cancelled,2025-12-18,2026-10-25,2026-02-16T10:57:04.356850,,29276.48,5,1463.82,30740.3,0,30740.3,USD,,,2026-05-09T03:40:32.356859,
5e6a8041-cc4d-4b71-b054-2603d816b3d9,2742825a-3e35-4f86-ae5a-aca92762e3ea,4ea5b0bc-a908-409c-b2ea-065570faf217,,INV-001421,Invoice for Subscription,draft,2025-12-29,2026-09-18,,,85195.71,10,8519.57,93715.28,0,93715.28,USD,,,2025-10-01T04:58:19.356903,
909b62b1-9ef1-42ee-a7f1-fa6a4560715a,2742825a-3e35-4f86-ae5a-aca92762e3ea,,,INV-001422,Invoice for Subscription,overdue,2025-11-21,2026-10-03,2026-06-15T14:03:19.356943,,41984.02,15,6297.6,48281.62,0,48281.62,USD,,,2026-03-10T14:35:55.356958,
9424a606-e545-42c2-b5a6-15310f1c200d,2742825a-3e35-4f86-ae5a-aca92762e3ea,bb4d52fd-f20a-48ab-9e4d-1d2eda9d1ebd,e7a893ec-7d12-47a7-859f-6bbdde7a8941,INV-001423,Invoice for Products,cancelled,2026-07-18,2026-08-21,2026-07-31T08:11:53.357018,,99311.47,20,19862.29,119173.76,0,119173.76,USD,,,2026-07-15T02:57:04.357027,
5ac08580-b9e4-4b6e-b087-0c887a9368dd,2742825a-3e35-4f86-ae5a-aca92762e3ea,527a6981-aa13-46b1-8b5f-5d842f141c40,,INV-001424,Invoice for Products,sent,2026-03-04,2026-11-06,2026-07-07T04:04:29.357070,,1966.45,15,294.97,2261.42,0,2261.42,USD,,6d8eee43-eb31-45fc-b8c5-af34d7765342,2026-08-06T01:48:52.357081,
